|character|text|type
114||"Silenced by the Bishop's gentle tones, the policemen turn
and leave.
Valjean, utterly bewildered, takes the silver candlesticks.
BISHOP"|unknown
115||"But remember this, my brother -
See in this some higher plan.
You must use this precious silver
To become an honest man.
By the witness of the martyrs,"|stage direction
116||"(more)
11.
BISHOP (cont'd)"|unknown
117||"By the passion and the blood,
God has raised you out of
darkness -
I have bought your soul for God."|stage direction
118||14   INT. CHURCH, DIGNE - DAY                                   14|location
119||"Valjean kneels in the church.
He takes out his yellow passport and stares at it.
He turns towards the altar, and the crucifix above it.
VALJEAN"|unknown
120||"What have I done?
Sweet Jesus, what have I done?
Become a thief in the night
Become a dog on the run!
And have I fallen so far
And is the hour so late
That nothing remains but the cry
of my hate?
The cries in the dark that nobody
hears
Here where I stand at the turning
of the years.
If there's another way to go
I missed it twenty long years
ago.
My life was a war that could
never be won.
They gave me a number and
murdered Valjean
When they chained me and left me
for dead
Just for stealing a mouthful of
bread!
Yet why did I allow this man
To touch my soul and teach me
love?
He treated me like any other
He gave me his trust
He called me brother.
My life he claims for God
above...
Can such things be?
For I had come to hate the world -
This world that always hated me!
Take an eye for an eye!
Turn your heart into stone!
This is all I have lived for!
This is all I have known!
One word from him and I'd be back
Beneath the lash, upon the rack.
Instead he offers me my freedom!"|stage direction
121||"(more)
12.
VALJEAN (cont'd)"|unknown
122||"I feel my shame inside me like a
knife.
He told me that I have a soul...
How does he know?
What spirit comes to move my
life?
Is there another way to go?"|stage direction
123||"Slowly, he examines the yellow passport and raises it high,
as if to the altar.
VALJEAN"|unknown
124||"I am reaching, but I fall
And the night is closing in...
As I stare into the void -
To the whirlpool of my sin."|stage direction
125||"Valjean stands and turns, walking fast to the door of the
church.
VALJEAN"|unknown
126||"I'll escape now from that world -
From the world of Jean Valjean.
Jean Valjean is nothing now!"|stage direction
127||15   EXT. CHURCH, DIGNE - DAY                                     15|location
128||"Valjean comes out of the church into the graveyard and
reaches a bell set on the edge of a promontory. Below lies
the steep drop down the mountainside to the dark valley
below.
VALJEAN"|unknown
129||Another story must begin!|stage direction
130||"He rips the yellow paper into pieces and throws the pieces
out over the valley. The scraps flutter in the wind.
FOLLOW the scraps of yellow paper as they dance in the wind
then fall away into the void below. One scrap of paper
dances upwards in the sunlight. We follow this and
accelerate upwards leaving Valjean and the town of Digne
far below, towards the sun gloriously breaking through the
heavens with the alps beyond. The camera then starts to
tumble back down through mist and cloud below - through
time and space - down to discover -"|unknown
131||16   EXT. ROAD TO MONTREUIL - DAY                                 16|location
132||"The camera hurtling towards three horses riding down a long
muddy road on a flat plain towards the walled town of
Montreuil-sur-Mer. Montreuil sits on an estuary leading out
to the sea. We see ships sitting in low tide on the mud of
the estuary along the dockside of the town, and red brick
factory buildings.
13.
SUPERIMPOSE CAPTION:
Eight years later
Montreuil-sur-Mer, 1823.
The camera closes in to ground level to reveal the
horseriders:
Javert, flanked by two policemen."|unknown
133||16A   EXT. GATES TO MONTREUIL - DAY                               16A|location
134||"As the riders enter the walled town we see the poor clustered
around the gates - destitute and sick people clammering to
get in.
BEGGARS' CHORUS
At the end of the day you're
another day older
And that's all you can say for
the life of the poor.
It's a struggle! It's a war!
And there's nothing that anyone's
giving.
One more day standing about -
What is it for?
One day less to be living.
Javert sees the destitution of the people. Expressionless
as ever.
BEGGARS' CHORUS
At the end of the day you're
another day colder
And the shirt on your back
doesn't keep out the chill.
And the righteous hurry past
They don't hear the little ones
crying
And the plague is coming on fast
Ready to kill -
One day nearer to dying!
TRACK PAST a plague victim, wrapped in a shroud, being thrown
onto a cart.
The police enter the harbour."|unknown
135||17    EXT. HARBOUR - MONTREUIL - DAY                              17|location
136||"The beggars are pushed back as the gates open and close for
the police.
14.
BEGGARS' CHORUS
At the end of the day there's
another day dawning
And the sun in the morning is
waiting to rise
Like the waves crash on the sand
Like a storm that'll break any
second
There's a hunger in the land
There's a reckoning still to be
reckoned
And there's gonna be hell to pay
At the end of the day!
Javert looks round at the factory buildings, the boats in
the harbour, the poor clamouring behind him, and rides on."|unknown
137||"18      SCENE OMITTED                                                18
19      EXT. FACTORY YARD, MONTREUIL - DAY                           19"|location
138||"Heavy carts wait to be loaded with wooden crates of goods.
Workmen carry the crates out of the factory as the FOREMAN
strides in through the doors, gesturing to a cart driver,
FAUCHELEVENT, who's taking a quick rest on a crate."|unknown
139||19A     INT. FACTORY, MONTREUIL - MEN'S SECTION - DAY               19A|location
140||"The foreman passes men packing boxes on tables and loading
boxes onto crates. He passes through a door under a first
floor office."|unknown
141||20-22   INT. FACTORY, MONTREUIL - WOMEN'S SECTION - DAY        20-22|location
142||"The long work space is full of tables at which
conservatively dressed women are working, making jewelry
out of shellac, a black resin which looks like jet. An
impressive sight: obviously a very successful business. A
wooden staircase climbs one wall to a glass-windowed
business office. The figure of a man within.
FOREMAN
(flirtatiously, to women)
At the end of the day you get
nothing for nothing!
Sitting flat on your bum doesn't
buy any bread!
FACTORY WOMAN 4
There are children back at home -
FACTORY WOMAN 2
And the children have got to be
fed.
15."|unknown
143|FACTORY WOMAN 7|And you're lucky to be in a job -|speech
144||"The Foreman has stopped beside FANTINE, a pretty young woman.
As he leans over to whisper in her ear Fantine, surprised,
pricks her finger with her needle."|location
145||(quietly, to Fantine)|unknown
146|FOREMAN|And in a bed!|speech
147||(to Fantine, as a warning)|unknown
148|FACTORY WOMAN 8|And we're counting our blessings!|speech
149||"The Foreman continues his rounds, encouraging the women to
speed up their work."|location
