|character|text|type
170||INT. TRAIN - DAY|location
171||Kate sits reading on a speeding train.|stage direction
172||INT. HEATHROW AIRPORT / TRAIN PLATFORM - DAY|location
173||The Heathrow Express comes into the station. Kate disembarks.|stage direction
174||INT. TERMINAL 3 / BOOTH - DAY|location
175||"Kate arrives at a booth. A sign reads: `PSA - Public
Statistics Agency'. A West Indian woman, dressed in the same
green uniform, stands waiting. She holds a newspaper, folded
open at the crossword."|stage direction
176||KATE|unknown
177|KATE (CONT'D)|Aggie.|speech
178|AGGIE|Morning darling.|speech
179||"Kate goes behind the counter and turns on a light. As the
booth illuminates, Kate unlocks a door behind and goes in.
Without looking up from her crossword, Aggie follows."|stage direction
180||INT. PSA / LOCKER ROOM - DAY|location
181||"Kate places her bag in a locker and takes out a pair of
heels. Sitting down to put them on, Aggie enters."|stage direction
182||10.|unknown
183|AGGIE|"Four across. A filmy layer on the
surface of a liquid?"|speech
184||Kate thinks for a beat.|stage direction
185||KATE|unknown
186|AGGIE|Scum.|speech
187||"Aggie giggles to herself and writes it in. Kate stands just
as another co-worker hurries in."|stage direction
188|OONAGH|Sorry. Sorry.|speech
189||She kisses Kate on the cheek and opens her locker.|stage direction
190|OONAGH (CONT'D)|Thank God you're my boss.|speech
191||"Without looking up, Aggie `tuts' and shakes her head. Oonagh
decides to ignore."|stage direction
192|OONAGH (CONT'D)|"Are we still on for tonight? Matt's
definitely bringing Simon."|speech
193||KATE|unknown
194|OONAGH (CONT'D)|No.|speech
195||OONAGH|unknown
196|OONAGH (CONT'D)|Please.|speech
197|KATE|"Only if you guys swear you won't
leave if it's not going well."|speech
198||OONAGH|unknown
199|KATE|No way.|speech
200||KATE|unknown
201|KATE|Promise?|speech
202||OONAGH|unknown
203|KATE|Promise.|speech
204|AGGIE|"Seven down. Another word for
`souvenir'?"|speech
205||Kate thinks for a beat.|stage direction
206||"11.
KATE"|unknown
207|AGGIE|Memento.|speech
208||Aggie laughs and scribbles it in. Oonagh rolls her eyes.|stage direction
209|OONAGH|"Aggie, why do you bother? You just
get Kate to give you all the
answers."|speech
210||"Aggie `tuts' again and waves Oonagh away. Kate hands Oonagh a
clip-board and the two of them head out."|stage direction
211||INT. BAGGAGE CAROUSEL - DAY|location
212||"As luggage spews out, a dishevelled Harvey looks on. He sees
his case and awkwardly pulling it from the belt, heads off."|stage direction
213||INT. ARRIVALS HALL - DAY|location
214||"Oonagh and Kate stand next to each other, interviewing
returning travellers. Kate interviews an elderly couple. It's
clear she's good at her job."|stage direction
215|KATE|"So you spent the whole 2 weeks in
the Toronto area?"|speech
216|ELDERLY MAN|Yes. Our daughter lives there, see.|speech
217||KATE|unknown
218|ELDERLY MAN|Ah.|speech
219||(filling in a form)|location
220|ELDERLY MAN|So not a business trip then?|speech
221|ELDERLY MAN|"Oh, no. Unless you count grand-
children as work."|speech
222||(smiles)|location
223|KATE|Some might.|speech
224||INT. ARRIVAL DOORS|location
225||"Harvey comes through a set of sliding double doors, wheeling
his case behind him."|stage direction
226||12.|unknown
227||INT. ARRIVALS HALL - DAY|location
228||"Kate finishes up the interview with the elderly couple, and
turns to see an approaching Harvey in the distance. She
registers his attempts to steer a wide berth of her, but
matches his movements, bringing him to a stop."|stage direction
229|KATE|"Sorry, I couldn't just ask you a
few very quick questions, could I?"|speech
