|character|text|type
289|ANNE|Hah!|speech
290||"The COURTIERS gasp in disbelief as ANNE lurches forward, and
leaps into space, heading fearlessly down the sheer ravine."|stage direction
291||orse and rider almost tumble down the vertiginous, lethal drop.|location
292||"But, reaching the bottom, the horse leaps across the brook, then
scrambles up the other side."|stage direction
293||(CONTINUED)|unknown
294||A|stage direction
295||"H
2"|unknown
296||"T
H
T
A"|stage direction
297||19.|unknown
298||"She made it! Exhilarated, ANNE turns, breathing hard. The KING
stares at her. The COURTIERS stare at her."|stage direction
299||"long silence. Nothing but the sound of wind in the trees..
COURTIER
Please, your Majesty. It's not safe."|unknown
300||"HENRY turns and stares daggers at the COURTIER, `Silence'. He
stares across the ravine at ANNE. Their eyes meet."|stage direction
301||hen he kicks his horse, `Hah!', and lurches forward. He heads|location
302||"down the sheer ravine. The COURTIERS gasp, rush to the edge of
the ravine to watch. ANNE goes to the edge her side."|stage direction
303||ENRY's horse slides perilously down the ravine, then struggles|location
304||to clear the brook, and lands heavily in the water.|stage direction
305||he KING struggles to keep control, and as the horse tries to|unknown
306||"scramble up the bank the other side, it loses it's footing in
T
the mud, it's hooves grasping horrifically at air.."|stage direction
307||he COURTIERS cry out in horror, ANNE covers her mouth as..|location
308||"The KING's horse falls backwards, unseating HENRY, sending him
flying, and worst of all, landing on top of him as they fall and
tumble dreadfully down into the brook, and onto the rocks..
Pandemonium breaks out. The sound of shouting voices, cries of
horror, raising the alarm.
ANNE's FACE: what has she done?"|stage direction
309||INT. HEVER - NIGHT|location
310||8                                                               28|unknown
311||"HENRY slowly comes to, to find himself staring at a number of
faces. A PHYSICIAN, SIR THOMAS BOLEYN, the DUKE of NORFOLK, one
or two COURTIERS, and finally, ANNE.."|stage direction
312||"PHYSICIAN
It's a miracle, Majesty, you have no
broken bones.."|unknown
313||HENRY flinches in agony, tries to move..|stage direction
314||"SIR THOMAS
My daughter Anne is here. Would like to
apologise.
ENRY
(recoils, his pride hurt)
No! Get her away from me!"|unknown
315||"ANNE opens her mouth, wants to protest, but is hastily ushered
out of the room."|stage direction
316||"(CONTINUED)
H
20.
LATER: HENRY's wound is being dressed by MARY.
HENRY
And who are you?
MARY
Mary, your Grace. Anne's younger sister.
HENRY looks her up and down..
HENRY
You've been here all week-end?
MARY
Yes, your Grace.
HENRY
Really? How could I have overlooked you?
MARY
Next to Anne, it's easy to do.
HENRY
Nonsense.
HENRY sits up, takes H better look. Intrigued.
a
ENRY (cont'd)
Tell me about yourself. You're married?
MARY
Yes, your Grace. To William Carey.
ENRY
From Wolsey's office?
MARY
Yes, your Grace.
HENRY
Then why haven't I seen you at court?
MARY
Because I have persuaded him to spend a
year or two here first. We have a small
manor and some land. Nothing much. But
enough to start a family.
HENRY
A charmed life in the country? Away from
it all?
MARY
Yes.
(CONTINUED)"|unknown
317||21.|unknown
318|HENRY|"Everything I would have wished for
myself. But then my brother died."|speech
319||a beat)|unknown
320|HENRY|And duty called.|speech
321||HENRY looks at MARY, then..|stage direction
322|HENRY|You don't think he'll miss court?|speech
323||a beat)|unknown
324|HENRY|A young, ambitious man?|speech
