|character|text|type
87|PRESIDENT WILSON|"Mr. President, judging from the
conversations we've had in the past, I
can assure you, your English is
absolutely fine, for what I have to
say."|speech
88||"As the Russian President waves his interpreter away, all the
international delegates leave as well.
The huge doors of the hall close. A secret service officer in
the sound booth switches off the recording equipment to the
chamber.
The President gathers himself."|stage direction
89|PRESIDENT WILSON (CONT'D)|"Six months ago I was made aware of a
situation so devastating, that at
first, I refused to believe it."|speech
90||(PAUSE)|location
91|PRESIDENT WILSON (CONT'D)|"However through the concerted efforts
of the brightest scientists of several
nations, we have now confirmed its
validity."|speech
92||Dead silence.|stage direction
93|PRESIDENT WILSON (CONT'D)|"The world as we know it, will soon come
to an end."|speech
94||CUT TO:|unknown
95||EXT. CHO MING VALLEY/TIBET - DAWN|location
96||"A huge Chinese military helicopter blasts through a majestic
mountain valley in Tibet. We are at the top of the world."|stage direction
97||"(CONTINUED)
7."|unknown
98||"A Chinese COLONEL, wearing dark sun glasses, watches from the
chopper as the army forces the evacuation of the villages and
monasteries."|stage direction
99||(in Chinese)|location
100|VOICE (O.S.)|"You will have new houses, electricity
and running water..."|speech
101||EXT. VILLAGE/TIBET - DAY|location
102||"Someone speaks on a megaphone in the village square as
villagers are evicted by soldiers and herded into trucks."|stage direction
103|VOICE (O.S.)|"... Some among you will even have the
chance to work for the glorious
People's Republic of China building the
biggest dam project in the world..."|speech
104||"NENG PANG, a young monk, 18, is loaded into a truck together
with his PARENTS, both in their 60's."|stage direction
105||EXT. SCHOOL/TIBET - DAY|location
106||"Neng's older brother, LIN PANG, 25, is part of a huge crowd
of young men and women staying behind by a Tibetan school
building. He turns and yells after the truck."|stage direction
107|LIN|I will send you money mother.|speech
108||"The Colonel with the dark glasses steps up, addressing the
masses."|stage direction
109|COLONEL|Who can read and write?|speech
110||Eager hands fly up in the air. An official makes notes.|stage direction
111|COLONEL (CONT'D)|Who can weld?|speech
112||"Lin's hand shoots up in the air. We hear a siren echoing
through the mountains and suddenly an explosion. Lin turns.
In the BACKGROUND, a series of explosions punch enormous
holes into the side of the mountain, showering rock
everywhere."|stage direction
113||"FADE TO BLACK
(CONTINUED)
8.
2011
FADE UP"|unknown
114||INT. DORCHESTER HOTEL/LONDON - DAY|location
115||"A MAN in a dark suit walks through a hallway of the
Dorchester looking like your typical MI-6 agent. The decor is
plush and luxurious. He's stopped by two security men who
frisk him."|stage direction
116||INT. PRESIDENTIAL SUITE/DORCHESTER HOTEL - DAY|location
117||Heavily ringed fingers flip through a folder.|stage direction
118|MI-6 OFFICER (O.S.)|"Has his Highness had the opportunity to
study the dossier?"|speech
119||A SAUDI PRINCE looks up and nods without expression.|stage direction
120|SAUDI PRINCE|"You must understand I have a very big
family. Mister..."|speech
121||MI-6 OFFICER|unknown
122|SAUDI PRINCE|Isaacs.|speech
123|SAUDI PRINCE|"Mister Isaacs, one billion dollars is a
lot of money."|speech
124|MI-6 OFFICER|"I'm afraid the amount is in Euros, your
Highness."|speech
125||CUT TO:|unknown
126||INT. LOUVRE/PARIS - NIGHT|location
127||"A group of dark figures in overalls walk past famous
Renaissance paintings. They stop at the Mona Lisa.
MANFRED PICARD, 63, head of the French National Museums,
stands by LAURA, a young African-American woman in her late
20's. They observe the specialists opening the case of the
famous painting.
A whoosh of air as the vacuum seal breaks."|stage direction
128|MANFRED PICARD|"Laura, I'm putting a lot of trust in
your people."|speech
129||"(CONTINUED)
9."|unknown
130||Laura answers in almost perfect French.|stage direction
131|LAURA|"There are too many crazy people who
could hurt her, Manfred. The World
Heritage Foundation has done this all
over the world."|speech
132||"In the BACKGROUND the Mona Lisa is taken off the wall and
replaced with a perfect replica. Picard still looks uneasy.
He watches as the real Mona Lisa is sealed into an airtight
case."|stage direction
133|MANFRED PICARD|"And she'll be safe now? Tucked away in
the Swiss Alps?"|speech
134||LAURA|unknown
135|MANFRED PICARD|Perfectly safe.|speech
136||"Picard looks suspicious but says nothing. The CAMERA MOVES IN
on the face of the fake Mona Lisa until all we see is her
mysterious smile."|stage direction
137||"FADE TO BLACK
2012
FADE UP"|unknown
138||"FUZZY TV IMAGES:
Lifeless bodies encircle a huge fire pit. They resemble the
rays of the sun. In the background we see the famous step
pyramids of Tikal."|stage direction
139|NEWSCASTER (O.S.)|"... The mass suicide was discovered by
a BBC documentary crew in the ancient
Mayan city of Tikal..."|speech
140||"Many of the dead are women and children looking peaceful and
are surrounded by colorful flowers."|stage direction
141|NEWSCASTER (CONT'D)|"... the victims were said to have
adhered to the Mayan-Quiche Calender
which predicts the end of time to occur
on the 21st of December this year, due
to the sun's destructive forces..."|speech
142||The CAMERA slowly pulls out and we are in--|stage direction
143||10.|unknown
144||INT. JACKSON'S APARTMENT/LOS ANGELES - EARLY MORNING|location
145||A shabby apartment in Silverlake. The TV is on.|stage direction
146|NEWSCASTER (O.S.)|"... Strangely enough, scientific
records do support the fact that we are
heading for the biggest solar climax in
recorded history..."|speech
147||"A small tremor rocks the apartment and the dishevelled face
of JACKSON CURTIS, 33, pops up from behind the couch. He fell
asleep at his laptop last night."|stage direction
148|JACKSON|Oh no. Not again.|speech
149||"One look at his watch and he is off running. He throws some
clothes and a toothbrush in a bag. His cell phone rings."|stage direction
150|JACKSON (CONT'D)|"Hello?... What do you mean? I'm not
late. It's not even 10:30..."|speech
151||"Jackson turns off the TV and darts towards the door, stopping
only to slide his laptop into a knapsack. As he turns, he
stumbles over a stack of books, all shrink-wrapped and
identically titled: `Farewell Atlantis'."|stage direction
152|JACKSON (CONT'D)|Damn it!|speech
153||(into the phone)|location
154|JACKSON (CONT'D)|"Kate, I'm on my way... For god's
sake..."|speech
155||"Frustrated, he kicks them out of his way and exits. We hold
on the books and realize that Jackson's photograph is on
their back covers."|stage direction
156||EXT. JACKSON'S GARAGE/LOS ANGELES - EARLY MORNING|location
157||"The phone call continues as Jackson opens the garage door,
struggling to pack his old SUV with camping equipment."|stage direction
158|JACKSON|"They're kids, Kate, going on vacation.
It's not a doctor's appointment... it's
supposed to be fun. You remember that,
right? Fun?"|speech
159||"He tries to start the engine, but the battery is dead.
Frustrated, he hits the steering wheel."|stage direction
160||11.|unknown
161||EXT. JACKSON'S STREET/LOS ANGELES - EARLY MORNING|location
162||"Jackson runs across the street with his camping equipment,
throwing it into the trunk of a stretch limo parked by the
curb."|stage direction
163|JACKSON|"... I know it's mosquito season at
Yellowstone, Kate. I'll pick some up on
the way."|speech
164||"He notices a deep crack in the asphalt. His neighbors, an
elderly couple, stand there and stare at it."|stage direction
165|NEIGHBOR|"Merrill, we should move back to
Wisconsin."|speech
166||Jackson gets into the limo and speeds off.|stage direction
167||INT. STREETS/LOS ANGELES - EARLY MORNING|location
168||Jackson drives through LA with the radio on.|stage direction
169|RADIO HOST (O.S.)|"... Those shake-proof coffee mugs are a
genius idea, and they just show the
true nature of us Californians."|speech
170||We pass a family frantically loading boxes into a van.|stage direction
171|RADIO HOST (O.S.) (CONT'D)|"We'll not bow to little inconveniences
like these so called `mini-quakes'..."|speech
172||"Jackson passes a man in a wheelchair. He's holding up a
cardboard sign: `Repent - The End is Near'."|stage direction
173||EXT. KATE'S HOUSE/LOS ANGELES - MORNING|location
174||Jackson stops and honks in front of an upscale Westwood home.|stage direction
175|RADIO HOST (O.S.)|"... If you have a funny `mini-quake'
story you wanna share, call Lisa &
Randy at 1-800..."|speech
176||"Jackson switches the radio off. Two kids NOAH, 10, and LILLY,
7, come running down the driveway. They slow down, as they
see the limo."|stage direction
177|NOAH|Jackson, what is this?|speech
178||"(CONTINUED)
12."|unknown
179|JACKSON|"Don't call me Jackson, Noah, I'm your
father."|speech
180||Lilly yells from inside the limo.|stage direction
181|LILLY (O.S.)|"Noah! Look! Daddy's got Space-Busters
in the car... and Space-Busters 2.
Awesome!"|speech
182||Their mother, KATE CURTIS, 32, a beautiful woman appears.|stage direction
183|KATE|"So what, you're a chauffeur now? What
happened to the temp work?"|speech
184|JACKSON|"This is better hours for me. Means I
can still write."|speech
185||KATE|unknown
186|JACKSON|Of course.|speech
187||"Kate's new boyfriend, GORDON SILBERMAN, 43, pulls out of the
garage in his Porsche wearing his Bluetooth."|stage direction
188||(on the phone)|location
189|GORDON|"Simone, how many times have I told you,
we don't do Lipo on Fridays. It's too
messy."|speech
190||Jackson smiles bitterly. Gordon waves at the kids.|stage direction
191|GORDON (CONT'D)|"Have fun guys. And watch out for those
bears."|speech
192||(to Jackson)|location
193|GORDON (CONT'D)|Nice car.|speech
194||Jackson waves grudgingly as Gordon pulls away.|stage direction
195|KATE|"Noah needs to read twenty pages from
his book each day..."|speech
196||She follows Jackson to the car with a bag of pull-up diapers.|stage direction
197|KATE (CONT'D)|"... and Lilly has to put these on,
before she goes to sleep."|speech
198||JACKSON|unknown
199|KATE (CONT'D)|Still?|speech
200||"(CONTINUED)
13."|unknown
201||"He shuts the trunk and gets back behind the wheel. She looks
at him seriously."|stage direction
202|KATE|"Jackson, they've been really looking
forward to this you know. Don't let
them down."|speech
203||He nods as the car pulls away.|stage direction
204||CUT TO:|unknown
205||EXT. SHIP DECK/SAN FRANCISCO HARBOR - DAY|location
206||"HARRY HELMSLEY, 73, and his partner TONY DELGADO, 68, board
an enormous cruise ship, the `Freedom of the Seas'. Harry is
African-American, Tony is Italian. He carries a large case.
They pass a poster: `Jazz Night with Harry Helmsley & Tony
Delgado'."|stage direction
207|HARRY|So this time we'll hit the Japs.|speech
208||TONY|unknown
209|HARRY|So what?|speech
210|HARRY|"Well Tony, electronics are cheap there
and... you could visit your boy Will."|speech
211|TONY|Afternoon ladies...|speech
212||"TONY shoots a charmers smile at a couple of older single
ladies on sun loungers. They smile back coyly."|stage direction
213|HARRY|Are you even listening to me?|speech
214|TONY|Yes unfortunately I am Harry.|speech
215|HARRY|"I heard from Audrey you're a grandpa
now."|speech
216|TONY|"Why don't you keep your nose out of my
family. You're cramping my style."|speech
217|HARRY|"He married a Japanese girl - how is
that the end of the world? You should
at least go see him."|speech
218||"(CONTINUED)
14."|unknown
219|TONY|Why? Do you see your boy?|speech
220|HARRY|"Not as much as I'd like. DC is a long
way. But at least we talk."|speech
221||TONY|unknown
222|HARRY|What about?|speech
223|HARRY|Life, how short it is...|speech
224||"Suddenly they're thrown off balance by a large swell that
pulls the massive `Freedom of the Seas' away from the
landing, about ten yards.
The next moment, the ship slams back against the dock with an
earthshaking BOOM."|stage direction
225|TONY|What the hell was that?|speech
226||A murmur goes through the crowd. Luckily nobody is injured.|stage direction
227||CUT TO:|unknown
228||INT. LAURA'S BEDROOM/D.C. - EARLY MORNING|location
229||"The phone rings twice before Laura switches on a light. We
catch a glimpse of a framed photo of her and Adrian. She
answers the phone."|stage direction
230|MANFRED PICARD (O.S.)|Laura? They lied to us.|speech
231|LAURA|Manfred is that you?|speech
232||EXT. STREETS/PARIS - NIGHT|location
