|character|text|type
84|WOMAN|"Yes. Of course he's a man. He'd
be thirty-two. And no, I did not
speak with him. I ran."|speech
85||(low, serious)|unknown
86|WOMAN|"Inspector, my son was very, very
disturbed. He had serious
emotional problems. I assure you
he was."|speech
87||(a beat)|unknown
88|WOMAN|Is. Is a dangerous person.|speech
89||He hands her some forms.|stage direction
90|INSPECTOR|"Madame. The police department
cannot resolve your problem. You
need to get permits from the
coroner and health and safety
department. You pay for an
exhumation. You have someone
qualified examine the remains. If
it is the wrong body, the Forensic
Examiner will confirm there is a
problem and call us. Then we open
an investigation."|speech
91||(a beat)|unknown
92|INSPECTOR|"No, Quebec City police will
investigate. He is buried there,
no?"|speech
93||The Woman bristles.     Stands, takes the forms.|stage direction
94||WOMAN|unknown
95|INSPECTOR|No.   Inspector. He is not.|speech
96||7.|unknown
97||EXT. FOREST CONSTRUCTION SITE - DAY|location
98||"Deep woods. In the mountains. Near a roaring river.        A
log vacation cabin is being erected by CONSTRUCTION
WORKERS.
A BACK HOE digs a trench. The scoop snags something -- a
wetsuit -- worn by a long dead corpse, twirling slowly,
hanging from the bucket's steel teeth. The BACK HOE
OPERATOR jumps off the huge machine, stares at the
headless body he has just dragged from its grave.
Workers gather and gawk."|stage direction
99||WORKER|unknown
100||Someone call the cops.|location
101||CUT TO:|unknown
102||INT. TASK FORCE ROOM - NIGHT|location
103||"INSPECTOR LAVAL and INSPECTOR REYNAUD, rock solid French
Canadians, pin photographs of the body we just saw on the
wall. Laval steps back. Takes in the display."|stage direction
104||"INSPECTOR LAVAL
(subtitled French)"|unknown
105||Think she will like this?|location
106||Reynaud shrugs.    Laval tosses him a Newsweek.|stage direction
107||"INSPECTOR LAVAL
(subtitled French)"|unknown
108||"We are lucky the FBI is sending
her. She is the Michael Jordan of
criminal profiling."|location
109||(off Reynaud's look)|unknown
110||"The Guy Le Fleuer of profiling.
She will save our ass."|location
111||The PHONE RINGS.   Laval answers.|stage direction
112||"INSPECTOR LAVAL
(subtitled French)"|unknown
113||Inspector Laval.|location
114||(a beat)|unknown
