|character|text|type
82|A85|"REVISED - ""COM.MANDO"" - 4/22/85 9"|speech
83||32 Cont.|stage direction
84|KIRBY|Someone's killing your men.|speech
85|"MATRIX
(STARTLED)"|You gave them new identities...|speech
86|KIRBY|"There must have been a leak.
Lawson, Forrestal... Bennett
have all been hit."|speech
87|MATRIX|Who's doing it? X|speech
88|KIRBY|"You've made enemies all over the X
world, John. It could be the
Syrians, the South Africans, the
Russians-or a terrorist group."|speech
89|(PAUSING)|"They're gonna find you.
Matrix looks toward the cabin. Jenny is watching him
through a window. Matrix turns back to Kirby and they
begin walking back to the cabin."|speech
90|MATRIX|"We were going to make a normal X
life here..."|speech
91|KIRBY|"You will...I promise. I'm going X
into the city to coordinate with
the Federal people. In the
meantime, Jackson and Harris will
stay with you.
Matrix looks the two soldiers over."|speech
92|MATRIX|They any good?|speech
93|KIRBY|Real good...|speech
94|(PAUSING)|But not as good as you were.|speech
95|"OUT 33-
36
CUT TO:
A65
10"|"MATRIX - LATER 37
watches the chopper lift off and fly away. Jenny,
subdued, comes out of the cabin."|speech
96|JENNY|Is it bad?|speech
97|MATRIX|"I'm not leaving you... if that's
what you mean."|speech
98|JENNY|"Then it can't be bad.
She smiles.
An intense look comes over Matrix's face, then
-- In a BLUR, he sweeps up Jenny in his arms just
before machine gun fire BLASTS the cabin. The VOLLEY
OF FIRING SHATTERS the windows and RIPS OPEN Harris'
chest, his blood SPLATTERING against the cabin.
.Matrix, still clutching Jenny, DIVES through the door
into the cabin and HITS the floor. Jackson CATCHES
a round in the shoulder, SPINS to the ground, then
crawls through the door after Matrix.
The three of them lie on the cabin floor as the FIRING
CONTINUES to BLAST AWAY at Harris' body, the rounds
SMACKING into the side of the cabin.
Then the firing stops. Silence."|speech
99|"MATRIX
(WHISPERING)"|How bad you hit?|speech
100|"JACKSON
(WHISPERING)"|I'll make it.|speech
101|"MATRIX
(WHISPERING)"|"I've got to get my rifle from the
shed. Keep an eye out, they'll be
coming. You're downwind, the
air currents might tip them off.
Cont."|speech
102|"A85
11"|37 Cont.|speech
103|"JACKSON
(WHISPERING)"|"Downwind??
(looks at Matrix
like he's crazy)
You think I'll smell them coming?"|speech
104|MATRIX|"I did.
Matrix and Jenny move low to the floor toward her bedroom."|speech
105|"MATRIX
(WHISPERING)"|"Stay out of sight, I'll be
right back.
Jenny goes into her bedroom and Matrix goes out the
backdoor."|speech
106||EXT. CABIN - DAY 38|location
107|"MATRIX
(WHISPERING)"|"He races to the shed, unlocks it, goes inside to a
high-tech cabinet and opens it.
Inside is an H&K assault rifle, two big banana clips of
ammunition and a Baretta JS pistol. Matrix pulls
the weapons out and readies them."|speech
108||INT. CABIN - DAY 39|location
109|CUT TO:|"Jackson peers out the window, sees nothing, then edges
back to the floor. Two hands WHIP a garotte around his
neck and CHOKE the struggling Jackson to death."|speech
110|JENNY 40|"hears a THUMP and sticks her head out from under her
bed to look, but sees nothing. Suddenly, footsteps
approach her bedroom door. She pulls her head back
under the bed just as two boots enter her bedroom.
A knife is attached to one of the boots."|speech
111||EXT. CABIN - DAY 41|location
112|CUT TO:|"Matrix puts the pistol in his waistband and SLAMS
home a clip in the rifle. He RACES out of the shed,
RUSHES to the cabin and OPENS the backdoor.
Jackson, garotte still around his neck, falls lifelessly
through the door STRAIGHT INTO THE CAMERA.
Matrix ducks as Jackson GLANCES off him and CRUMPLES
to the ground."|speech
113||INT. CABIN - DAY 42|location
114|"A85
12"|"Matrix, H&K rifle held ready, silently enters, then
moves carefully through the cabin. He peers into the den
and sees Diaz, one of the men who killed Matrix's men,
sitting in a chair, looking at Jenny's"|speech
115|QϿ�91|"Matrix steps forward and points his rifle directly at
Diaz."|speech
116|MATRIX|"Where is she?
Diaz smiles and puts his feet up on a table."|speech
117|DIAZ|"Mellow out, man. We can't talk
business with you waving guns
in people's faces.
Matrix puts the rifle against Diaz's forehead and COCKS
the trigger. The smile vanishes from Diaz's face."|speech
118|DIAZ|"She's safe, Major. Whether
she stays that way.is up to
you. My people got some
business with you...
Matrix hears a NOISE outside, glances out the window
and sees two vehicles RACING away from the house."|speech
119|DIAZ|".and if you want your kid
back, you gotta cooperate.
Right?"|speech
120|MATRIX|"Wrong.
Matrix levels the H&K and BLASTS Diaz in the chest.
Diaz and the chair are JERKED violently backward.
ABRUPT CUT TO:"|speech
121||EXT. CABIN - DAY 43|location
122|MATRIX|"Matrix JUMPS out of the cabin and RACES to the BLAZER,
its hood up. He checks the engine.
Torn wires stick up, the distributor cap is disconnected
and broken.
Cont."|speech
123|"A85
13"|"43 Cont.
He looks down the mountain and sees the vehicles winding
along the mountain roads.
Matrix slams the Blazer's hood...gets inside...puts his
weapons on the seat...then releases the brake. Then,
one hand on the wheel, the other on the door frame, he
begins to push the car.
He steers it not towards the dirt road, but towards the
shoulder where a steep incline leads downward. Since
the Blazer is pointed the wrong way, Matrix is pushing
it uphill-the effort is incredible... the veins on his
neck stand out...with a SCREAM, he puts everything he's
got into it... and finally it begins to roll downwards.
Matrix leaps in. Snaps on the driver's shoulder belt...
reaches over and wraps the passenger belt around his
body as well.
The Blazer rolls over the edge.
BLAZER - SEVERAL SHOTS 44
as it bounces wildly down the 45 degree slope."|speech
124||INT. BLAZER 45|location
