|character|text|type
155||67	 LOW TRUCKING SHOT - THE SECOND HORSEMAN					67|location
156||bounces along the rocky ground, kicking up dust.|stage direction
157||68	 A SWORD HANDLE										68|location
158||slams against the back of Ash's skull.|stage direction
159||69	 ASH												 69|location
160||crumples.  He looks up in pain to...|stage direction
161||70	 ARTHUR											   70|location
162||above him. The sun over his shoulder.|stage direction
163||71	 EIGHT MOUNTED WARRIORS								  71|location
164||gallop up, dismount and surround Ash with swords drawn.|stage direction
165|ARTHUR|Bring the prisoner!|speech
166||"The warriors surge upon Ash. His sawed-off shotgun and chainsaw
are taken from him."|stage direction
167|ASH|No!|speech
168||72	 GOLD TOOTH AND OTHER WARRIORS							72|location
169||"secure Ash to a set of iron shackles that painfully extend his
arms. A collar forces his neck upward."|stage direction
170|ARTHUR|To the castle!|speech
171||73	 WARRIOR #2 ON HORSEBACK								 73|location
172||"prods Ash along with a rod attached to his spiked iron collar.
The Warriors gallop off, forcing Ash and the other prisoners
to run alongside them."|stage direction
173||74	 WISEMAN JOHN										  74|location
174||"Picks up the chainsaw and sawed off shotgun from the dust.  He
is troubled by the strange objects. Sunlight glints off the
blade of the chainsaw, blinding the CAMERA."|stage direction
175||DISSOLVE TO:|unknown
176||75	 THE HOT ORB OF THE SUN								  75|location
177||blazing in the sky above the wasteland.|stage direction
178||DISSOLVE TO:|unknown
179||76	 EXT. PARCHED LAND - DAY - A WEARY ASH					  76|location
180||"bound in his iron shackles, whipped by Gold Tooth, who rides
alongside him."|stage direction
181|GOLD TOOTH|Move along now!|speech
182||DISSOLVE TO:|unknown
183||77	 LONGSHOT - A WIND SWEPT LANDSCAPE OF CRAGGY ROCK			 77|location
184||"CAMERA PANS along the line of Arthur and his horsemen, to find
a 12TH CENTURY BATTLE CASTLE built on the edge of a great cliff.
A drawbridge is lowered.  Arthur's warriors ride over it."|stage direction
185||78	 CAMERA TRACKING WITH ASH								78|location
186||"shackled alongside other prisoners, is prodded inside the castle
walls."|stage direction
187||79	 INT. CASTLE COURTYARD								   79|location
188||"SHEILA
a striking, blonde haired maiden, rushes into frame. She
searches the faces of Arthur's warriors and grows concerned.
She pushes through a crowd of villagers and calls up to Arthur
atop his horse."|stage direction
189|SHEILA|"M'Lord Arthur!  Where is my brother?
Did he not ride with you?"|speech
190|ARTHUR|"Eye.  And fought valiantly.  But
last night fell in battle to Duke
Henry's men."|speech
191||"SHEILA
Her face does not immediately register the grief.  She attempts
to step forward but stumbles.  She steadies herself against the
stone wall. Her eyes harden as she sees the first of the
shackled prisoners: a semi-conscious Ash.
She flushes with anger and races up to him. She spits and kicks
at him as he's dragged along."|stage direction
192|SHEILA|"Foul thing!  A pox on your throat!
Thou art a Murderer!  A black
Murderer!"|speech
193||80	 VILLAGE WOMEN										 80|location
194||"restrain her.
SHEILA
cries as the Village Women attempt to soothe her."|stage direction
195|VILLAGE WOMAN #1|"May you be consoled by their
suffering in the pit."|speech
196||81	 THE PROCESSION, ASH AND THE FOUR OTHER PRISONERS			 81|location
197||"halt. Iron keys rattle. The shackles are unlocked. Ash and the
prisoners rub their reddened wrists. They are pushed at
swordpoint towards a circular iron grate that sits atop the
ground. This is THE PIT."|stage direction
198||82	 ASH												 82|location
199||"looks to the jeering villagers that surround the pit, wondering
what they have in store for him."|stage direction
200||83	 SHEILA											   83|location
201||stares at him in hatred.|stage direction
202||84	 THE PRISONER NEXT TO ASH								84|location
203||eyes Ash curiously.  This is Duke Henry the Red.|stage direction
204|DUKE HENRY|"You sir, are not one of my
vassals.  Who are you?"|speech
205|ASH|Who wants to know?|speech
206|DUKE HENRY|"I am Henry the Red. Duke of Shale.
Lord of the Northlands and leader
of its people."|speech
207|ASH|"You ain't leadin' but two things
now, pal. Jack and shit.  And Jack
left town."|speech
208||85	 A STERN FACED ARTHUR AND HIS FOUR LIEUTENANTS			    85|location
209||address the doomed men:|stage direction
210|ARTHUR|"There is an Evil that has awakened
in this land.  And whilst my
people fight for their very souls
against it, you, Duke Henry the
Red, wage war on us. Your people
are no better than the foul
corruption that lies in the bowels
of that pit!  May God have mercy
on your souls."|speech
211||86	 TWO OF ARTHUR'S MEN									86|location
212||"crank a massive wench.  Chains tighten and the heavy iron lid
slides back, revealing a dark hole.  The Pit."|stage direction
213||87	 FROM THE BOWELS OF THE IRON GRATED PIT					 87|location
214||a echoed wailing rises up.|stage direction
215||88	 ASH, HENRY AND THE OTHER PRISONERS						88|location
216||stiffen in fear.|stage direction
217||89	 AN OLD WOMAN AMONGST THE JEERING CROWD					 89|location
218|OLD WOMAN|"Aye. Into the pit with the
bloodthirsty sons of whores!"|speech
219||"She jams a meat pie into her mouth and cheers excitedly as
CAMERA PANS TO..."|stage direction
220||90	 HENRY'S WARRIOR #1									 90|location
221||"as he's thrown down into the pit.  He disappears into the
blackness."|stage direction
222||91	 CAMERA PANS AND HALTS CLOSE ON ASH						91|location
223||"watching with disbelief.  We hear the warrior's echoed cry of
terror, then a SPLASH as he hits bottom."|stage direction
224||92	 CLOSE ON THE EDGE OF THE PIT							 92|location
225||looking down into the blackness we hear:|stage direction
226|HENRY'S WARRIOR #1 (O.S.)|"I beg of you... by all that's
holy!  Lower a rope!  Lower... Oh,
for the love of god!  no!  NO!!!
AIIIIIiiieee!"|speech
227||"The sound of ripping and scratching.  The SHRIEK of terror is
cut short as...
A GEYSER OF BLOOD
erupts upward from the pit. Then silence."|stage direction
228||93	 ASH												 93|location
229||is frozen in fear.|stage direction
230|TOWER GUARD (O.S.)|There!  He's escaping!|speech
231||"ASH'S TERRIFIED GAZE
jerks from the pit to..."|stage direction
232||94	 TRACKING SHOT - HENRY'S WARRIOR #2						94|location
233||"making a break for it!  He's past the guards, heading for the open
drawbridge."|stage direction
234||95	 THE TOWER ARCHERS									  95|location
235||spot him and fire arrows.|stage direction
236||96	 ANGLE ON											 96|location
237||"PING!  PING!
They bounce off the Warrior's armor.  He's makes it to the open
drawbridge when..."|stage direction
238||97	 ARTHUR											   97|location
239||"pulls back a iron arrow in his crossbow.  ZING!  He lets it fly.
CAMERA SWISH PANS with arrow..."|stage direction
240||98	 PAN HALTS ON HENRY'S WARRIOR #2						   98|location
241||"The iron arrow punctures the Warrior's armor, pegging him to
a wooden post.  He dies standing."|stage direction
242||99	 THE CROWD											99|location
243||"Cheers.  They turn their attention to the remaining prisoners:
CAMERA PANS from their bloodthirsty faces to the next prisoner
in line..."|stage direction
244||100	ASH												 100|location
245||turns to Arthur and in a desperate, cowardly plea:|stage direction
246|ASH|"Hey, I never even saw these
assholes before.."|speech
247||He spins to Duke Henry the Red.|stage direction
248|ASH|"You gotta tell 'em you don't know
me. We never met. Tell him."|speech
249|HENRY|"I do not believe that he shall
listen."|speech
250||101	THE WARRIORS										  101|location
251||grab Ash and shove him into the pit.|stage direction
252||102	ASH												 102|location
253||"tumbles down into the pit.  He lands in a STEAMING pool of foul
water at the pit's bottom.  He stands and coughs out a mouthful
of the rancid water. He looks about."|stage direction
254||103	INT. PIT - ASH'S P.O.V.								 103|location
255||UNDERGROUND CAVERNS disappear into the blackness.|stage direction
256||104	ASH												 104|location
257||spins to a small sound.|stage direction
258||105	INT. PIT - ASH'S P.O.V.								 105|location
259||Nothing.  Just the mist rising from the water.|stage direction
260||106	ASH												 106|location
261||shifts his glance again.|stage direction
262||107	A SHADOW											 107|location
263||rounds a corner and disappears from sight.|stage direction
264||108	ASH												 108|location
265||"doesn't notice the misty water behind him beginning to stir.
Bubbles. A hand emerges. Silently, a pair of bone white eyes
break the surface."|stage direction
266||109	ASH												 109|location
267||"spins... but there's nothing there.  As he turns back around,
he is confronted by...
A FEMALE EVIL DEAD
It's rotted corpse rockets up from the water inches from Ash's
face!"|stage direction
268||110	CLOSER											   110|location
269||"Putrid water drains from it's empty eye sockets and mouth. It
jerks like a marionette as it advances."|stage direction
270||111	ASH SCREAM										    111|location
271||"and backs against the steep rock wall of the pit.  He tries to
scale the steep face. He gets one foot up."|stage direction
272||112	THE DEADITE'S HAND									 112|location
273||clutches Ash's ankle and yanks him back down.|stage direction
274||113	DOWN ANGLE ON ASH									  113|location
275||He falls away from the wall, his arms flailing.|stage direction
276||114	ABOVE THE PIT - GOLD TOOTH AND OTHER VILLAGERS			   114|location
277||hoot and cheer for Ash to be devoured.|stage direction
278||115	THE PIT - THE DEADITE								   115|location
279||grabs Ash, and begins hammering him with her rotted fists.|stage direction
280||116	ABOVE THE PIT - SHEILA								  116|location
281||shouts for Ash's death.|stage direction
282||117	THE PIT - ASH'S FACE								    117|location
283||The Deadite's fist enters frame, slugging Ash.|stage direction
284||118	LONG SHOT - ASH									    118|location
285||is knocked back into a shallow pool of steaming water.|stage direction
286||119	THE DEADITE										   119|location
