|character|text|type
86||"A ratty old espresso machine. THE MAN standing there, staring
at the thing like it's a test. Then his hands begin to move --
trying to pack a grind -- trying to fit it in -- turning on
the steam and --
The whole thing explodes."|stage direction
87||EXT. FISHING BOAT DECK -- DAY|location
88||"THE MAN alone doing chin-ups on the deck rail. He's still
bandaged and the wounds must hurt like hell, but he's pushing
himself. Using the pain -- bathing in it -- maybe even hoping
that it will hold some answer for him."|stage direction
89||INT. FISHING BOAT GALLEY -- NIGHT|location
90||"A chess board. Wooden pieces jumbled in a box. THE MAN
hesitates -- takes a black knight from the box -- lingers
for a moment -- and then places it on the board. He's off
and running. He knows this. Placing pieces faster and faster --
still setting it up, as we --"|stage direction
91||INT. FISHING BOAT HEAD -- NIGHT|location
92||"One of the ugliest bathrooms on the planet. THE MAN standing
before a pitted, tarnished, cataract of a mirror. Staring at
himself.
And then he speaks."|stage direction
93||(in perfect French)|location
94|THE MAN|"I don't know who I am. Do you know
who I am? Do have any idea who I am?"|speech
95||"And then he stops. Blinks. Wipes away the perspiration just
beading on his forehead."|stage direction
96||(in perfect Dutch)|location
97|THE MAN|"Tell me who I am. If you know who I
am, please stop fucking around and
tell me."|speech
98||"No answer. Just that face. His face. Who am I?
And what else is inside there?"|stage direction
99||EXT. FISHING BOAT -- DAY|location
100||"SAILORS hauling in the nets. THE MAN -- still bandaged, but
healing -- working beside them. Earning his keep. Getting
healthy."|stage direction
101||EXT. ITALIAN COASTLINE -- DAWN|location
102||A small, colorful fishing village. The trawler motoring in.|stage direction
103||INT. THE FISHING BOAT BUNK ROOM -- SAME TIME|location
104||"THE MAN buttoning up borrowed clothes. GIANCARLO pulling
some cash from his pocket --"|stage direction
105||(offering the money)|location
106|GIANCARLO|"It's not much, but it should get you
to Switzerland."|speech
107|THE MAN|I won't forget this.|speech
108||GIANCARLO gives him a look. Shakes his head, and --|stage direction
109||INT. POKEY ITALIAN TRAIN STATION -- DAY|location
110||The ticket window. THE MAN and a TICKET AGENT.|stage direction
111|TICKET AGENT|Una sola via?|speech
112|THE MAN|Si. One way. Una sola via.|speech
113||EXT. TGV -- DAY|location
114||"A HELICOPTER SHOT -- a bullet train speeds through snow-
capped Alps. We move in on a window -- and staring out is..."|stage direction
115||INT. TGV TRAIN -- DAY|location
116||"...THE MAN. People all around him -- families -- businessmen --
normal people going about their lives. THE MAN turns back to
the window, but he's not watching the scenery -- he's looking
at his reflection. So lost. His face suddenly plunged into
darkness as the train bombs into a tunnel..."|stage direction
117||EXT. TRAIN -- NIGHT|location
