|character|text|type
83||"DALE staggers into the co-pilot's seat, pulls back on the
wheel in front of her."|stage direction
84|DALE|"Oh boy! Ever hear about the man who
fell ninety stories from a window
and didn't break a bone?"|speech
85|FLASH|"No but I'd sure like to! How'd The
man fall ninety stories didn't break
a bone?"|speech
86|DALE|"The window was ninety-one stories
up!"|speech
87||"SHOOTING FORWARD - THROUGH THE BROKEN WINDSHIELD
The Earth is approaching fast, wheeling and tilting. We get
a glimpse of a strange greenhouse structure at the end of a
flat area.
Another barrage of crackling RED LIGHTNING BOLTS shoot all
around the plane but just miss it."|stage direction
88||"INT. COCKPIT
(FLASH)"|location
89|FLASH|"Brace yourself I'm aiming at that
field up ahead!"|speech
90||"EXT. ZARKOV'S GREENHOUSE - DAY
(ZARKOV'S VOICE)"|location
91||"Its thousands of panes reflect the RED SUN and the RED BOLTS
which rain down in intermittent bursts. One strikes an end
of a gallery, exploding glass and foliage. From inside, we
HEAR a furious echoing VOICE:"|stage direction
92|ZARKOV'S VOICE|"I see you, Munson! Come out or I
shoot!
8."|speech
93||INT. GREENHOUSE - DAY|location
94||"(MUNSON, ZARKOV)
ZARKOV is on the lower stairs of the tower, aiming his
revolver. MUNSON emerges from some dry brown bush where he
was hiding."|stage direction
95|MUNSON|"So what's it matter if I'm shot or
go up in that thing? I'm a goner
either way, right?"|speech
96|ZARKOV|"Of course -- I admit that! But this
way you'll be giving your life for a
chance of saving Earth! Haven't you
any spirit at all??"|speech
97|MUNSON|"Goodbye, Doctor -- they were all
right about you. Have a nice trip."|speech
98||"MUNSON starts walking away, toward the door at the end of
the long side wing."|stage direction
99|ZARKOV|"I tell you I can't take it off alone!
If you won't come, who will I find?"|speech
100||"If you woo't come, who will I find:
MUNSON ignores him totally, keeps walking away. ZARKOV lifts
his revolver and draws a bead on the man's back. Just as he
is about to shoot, he reacts to something outside."|stage direction
101||EXT. GREENHOUSE|location
102||"Amazingly, a Twin Otter is gliding in to a horribly rough
landing in the field outside. The plane hits on one wheel,
bounces into the air, comes down again and keeps right on
rolling toward the greenhouse.
AS ABOVE - FEATURE MUNSON
SEEING the onrushing plane, freezing an instant then starting
to run. He hardly gets five yards before the Twin Otter comes
SLAMMING IN through the greenhouse wall, burying MUNSON
totally under the wreckage."|stage direction
103||INT. COCKPIT - DAY|location
104||"(DALE, FLASH)
Crazily angled, filled with dust and smoke. Dazed, blood on
his forehead, FLASH struggles from his seat."|stage direction
105|ZARKOV|9.|speech
106|FLASH|Dale! Are you all right?|speech
107|DALE|I'm terrific.|speech
108|(WEAK SMILE)|"Flash Gordon, you have just made me
a Giant fan for life."|speech
109|FLASH|"Come on -- let's get out before she
blows!"|speech
110||"FLASH helps her from the wrecked seat, wheels and kicks out
the emergency exit in the cockpit area."|stage direction
111||INT. GREENHOUSE - DAY|location
112||"(DALE, FLASH, ZARKOV)
FLASH lowers DALE to the ground, jumps down after her. ZARKOV
is there, smiling at them in a strange way."|stage direction
113|FLASH|"Hello. i'm Flash Gordon, this is
Miss Dale Arden --"|speech
114|"ZARKOV
(MEANS IT)"|Delighted to see you.|speech
115|FLASH|"This crazy storm knocked us down
could we use a phone?"|speech
116|ZARKOV|"Certainly. Just follow me -- up those
stairs."|speech
117|FLASH|Some weather huh?|speech
118|ZARKOV|It will get worse.|speech
119||"ZARKOV turns and smiles at them again as they start up the
tower stairs. SUddenly DALE stops short, staring at ZARKOV
with a funny expression."|stage direction
120|DALE|You're Dr. Hans Zarkov!|speech
121||ZARKOV hesitates just an instant, the nods.|stage direction
122|ZARKOV|"How did you know?
10."|speech
123|DALE|"I saw you in PEOPLE mag. After you
left NASA, remember? It said you
were utterly ---"|speech
124||DALE breaks off, almost biting her tongue.|stage direction
125|ZARKOV|Insane? Off my rocker?|speech
126|DALE|I forget what it said:|speech
127|(TURNING HASTILY)|"Flash, let's find some other phone,
okay? I'm sure Dr. Zarkov is very
busy......."|speech
128||FLASH is baffled, but he gets her urgent look.|stage direction
129|FLASH|"Well, all right -- but it seems to
me we ought to --"|speech
130||"Now it's FLASH'S turn to break off. ZARKOV is pointing a
gun at him."|stage direction
131|ZARKOV|"Up the stairs to the tower! Ahead
of me -- quick! --
(as they gape at him,"|speech
132|FROZEN)|"Quick I said: We haven't much time --
Earth is being attacked! -- there's
only one slim chance of saving it!"|speech
133|FLASH|Mister, you are insane!|speech
134||"HOWL of ether-wind increases. Storm of RED LASER BOLTS. Glass
showers them as parts of the green house EXPLODE and dry
foliage bursts into FLAME."|stage direction
135|ZARKOV|Up the stairs -- RUN!|speech
136||"ZARKOV jabs the revolver into DALE'S back. RED BOLTS zap
around. FLASH whispers to her as they start running up ahead
of ZARKOV."|stage direction
137|FLASH|Go with the flow -- wait for a chance!|speech
138||Below them, bottom of staircase disintergrates in a RED FLASH.|stage direction
139|FLASH|11.|speech
140||INT. TOP LEVEL OF GREENHOUSE TOWER|location
141||"(DALE, FLASH, ZARKOV)
ZARKOV rips away a screen of foliage, revealing a MIRROR
BRIGHT capsule, seamless but for one door. He yanks that
open.
On every side things are blowing up and burning under the
merciless rain of bolts. One strikes the capsule head on,
but does not even leave a mark."|stage direction
142|ZARKOV|"I need your help to take off! Get
in or I shot you dead!"|speech
143||DALE gasps and shrinks back.|stage direction
144|FLASH|Take off for where?|speech
145|ZARKOV|"God only knows -- whatever black
corner of space this is coming from --
wherever HE is!. -- we'll plunge
into the devil's heart and destroy
him! We'll die ourselves, of course,
but our names will be honored till
the end of time!"|speech
146|DALE|"Look, Doc -- I don't book kamikaze
tours -- never."|speech
147||"FLASH is poised to jump, but ZARKOV suddenly pushes DALE off-
balance, INTO the capsule. FLASH leaps after her."|stage direction
148||INT. CAPSULE|location
149||"(DALE, ZARKOV)
It is curiously transparent from the inside, mirrored only
on the exterior. There are some controls and displays, but
in general the interior is severely ascetic: as far removed
from conventional spacecraft as ZARKOV's solitary genius is
from everyday science.
Immediately starting to set switches in a frenzy of activity,
ZARKOV waves the gun at FLASH."|stage direction
150|ZARKOV|Sit down there! Foot on the red pedal!|speech
151|DALE|"Flash! Sack him!
12."|speech
152||"ZARKOV wheels and pulls the door shut. FLASH jumps him. He
punches ZARKOV in the gut. ZARKOV slams him back with the
well-known strength of a madman. FLASH clobbers him again.
Falling, ZARKOV dives sidewards and hits a switch.
The capsule WHINES SOFTLY and begins to WHIRL. Looking out
through the transparent wall, it is as if the capsule itself
was motionless and the scene outside is whirling. What's
left of the greenhouse is under a constant rain of those
LASER BOLTS, flashing fire that makes us dizzy.
FLASH staggers to his feet and finds DALE, folds his arms
around her protectively. The centrifugal force is rapidly
increasing now, throws them both against the wall. Faster
and faster, whirling, the force presses DALE'S body back
against FLASH'S until they are almost one flesh.
We move over and find ZARKOV plastered against another part
of the whirling capsule, his face drained white and distorted
by the terrific G-Force operating here now, his lips moving
as he speaks with enormous effort:"|stage direction
153|DALE|"ZARKOV,
Friendship...Built this to send to
them in...Friendship...The end
now...End of the world....Unless we
(every sound an effort"|speech
154|NOW)|Unless...We...Three...Can...|speech
155||ZARKOV'S eyes close. He loses consciousness.|stage direction
156||EXT. GREENHOUSE - LONG SHOT (MINIATURE)|location
157||"Totally ablaze within now, one huge fantastic jewel of fire.
The whole central tower explodes outward. From the inferno a
MIRROR-BRIGhT capsule slowly rises, hovers, begins picking
up speed again as it ascends."|stage direction
158||EXT. CAPSULE IN FLIGHT|location
159||"Whirling, whirling, invincibly unharmed by the LASER BOLTS
which glance off it again and again, accelerating up into
space."|stage direction
160||EXT. CAPSULE IN FLIGHT - POV|location
161||"The EARTH recedes below into a ball, RED-HUED' under the
fantastic sun. A fast approaching light FLARES up against
the mirrored surface and is recognised as our MOON. It flashes
past, follows EARTH into e distance. All around, the sky
darkens into the void of space.
FANTASTIC MONTAGE - OUTER PLANETS OF OUR SOLAR SYSTEM"|stage direction
162|NOW)|13.|speech
163||They hurtle past the capsule in rapid sequences:|stage direction
164||RED MARS|location
