|character|text|type
372|HARDY|Yeah.   And that's all I'm saying.|speech
373||Hardy leans back in his chair.|stage direction
374|HARDY|You smoke, Ray?|speech
375|DUNBAR|"This is one of those interrogation
tricks, isn't it? You don't give me
a cigarette till I tell you more."|speech
376|HARDY|"No, actually, I just left mine in
the car and was hoping you had some."|speech
377||"Dunbar studies him for a moment and then pulls a pack of
Dorals from his pocket and puts them on the table."|stage direction
378||HARDY|unknown
379|HARDY|My brand.   Must be my lucky day.|speech
380||23.|unknown
381||He takes one and lights it.      Dunbar does the same.|stage direction
382|HARDY|"Let me ask you one thing. You seem
like a good guy, Ray. You carried
Kendall wounded to the pickup. So
what I don't get is what you did to
make Nunez want to kill you?"|speech
383||"Dunbar just looks at the ground. A KNOCK at the door.    Hardy
and Osborne turn to see an M.P. stick his head in."|stage direction
384||M. P.|unknown
385|HARDY|Sirs?|speech
386||INT. FORT MCKINLEY -- CORRIDORS -- MORNING|location
387||Hardy and Osborne emerge to find Styles waiting for them.|stage direction
388|HARDY|"He's not done by a longshot, I can
get more out of him-"|speech
389||STYLES|unknown
390|HARDY|"He can wait.     Kendall's out of
surgery."|speech
391||EXT. ARMY JEEP (MOVING) -- MORNING|location
392||"Hardy and Osborne sit in the back of the open car as it
rumbles across the grounds, headed towards the Base Hospital.
They sit in silence until:"|stage direction
393|HARDY|Why'd you join the army?|speech
394||Osborne looks at him, annoyed.|stage direction
395|OSBORNE|"You really want to make banal chit-
Chat like that now?"|speech
396|HARDY|"You're right. We should sit in
silence."|speech
397|OSBORNE|We're in the middle of a murder case-|speech
398|HARDY|Best time for banal chit-chat.|speech
399||He slips something into his pocket.|stage direction
400|OSBORNE|What is that?|speech
401||24.|unknown
402|HARDY|"Microrecorder for Kendall - didn't
have- time to wire his room. Now
tell me why you joined the army or
I'll jab this pen through your neck."|speech
403||Osborne smiles in spite of, herself.|stage direction
404|OSBORNE|"Typical army brat story. Dad was
noncom, Mom was a Nurse. There was
never any real doubt of joining up."|speech
405|HARDY|"You had a mobile of bayonets above
your crib."|speech
406|OSBORNE|Something like that.     You?|speech
407|HARDY|I lost a bet.|speech
408||Osborne laughs.|stage direction
409|OSBORNE|You're kidding.|speech
410|HARDY|"Yeah. That's just the story I tell
the girls to get them into bed.
Truth is... I don't know. The whole
honor and duty thing. Make a
difference in the world, crap like
that. Didn't really work out."|speech
411||Osborne studies him.|stage direction
412||OSBORNE|unknown
413|HARDY|"I bet    that's the second story you
tell    the girls to get them into bed,
after    you make them laugh with the
first    one."|speech
414||Hardy just smiles.|stage direction
415|OSBORNE|"This is the straight hitting on me
you were talking about, isn't it?"|speech
416|HARDY|The very same.|speech
417|OSBORNE|"You do understand that there's
absolutely no way I could ever be
attracted to you, right?"|speech
418||25.|unknown
419|HARDY|I plan to grow on you.|speech
420|OSBORNE|You're off to a late start.|speech
421||HARDY|unknown
422|OSBORNE|So noted.|speech
423||They pass an OVERTURNED CLIMBING TOWER.|stage direction
424|HARDY|"You guys really got the shit kicked
out of you here."|speech
425|OSBORNE|"Imagine what it must have been like
for them out there. What do you
think of Dunbar?"|speech
426|HARDY|He's telling the truth, up to a point.|speech
427||OSBORNE|unknown
428|HARDY|What point?|speech
429||"Hardy doesn't respond, instead looking out as they pass the
SECTION EIGHT BARRACKS."|stage direction
430|OSBORNE|Something wrong?|speech
431|HARDY|"Being back here. Gives me the
willies."|speech
432|OSBORNE|Not the happiest of memories?|speech
433||"FLASHCUT TO - FIFTEEN YEARS AGO. A bunch of young Cadets,
Hardy and Styles among them, doing forced push-ups by the
barracks in the rain as West randomly berates and KICKS THEM.
BACK TO HARDY - As he looks away and shakes it off."|stage direction
434||HARDY|unknown
435|OSBORNE|No.|speech
436||INT. BASE HOSPITAL -- RECOVERY UNIT -- DAY|location
437||A NURSE leads Hardy and Osborne down a spotless white hall.|stage direction
438|NURSE|"Normally we wouldn't let anyone see
him this soon, but Colonel Styles
said it was urgent-"|speech
439||26.|unknown
440|HARDY|It is.|speech
441|OSBORNE|"Remember, he's the son of a Senator,
so go easy. Kid gloves."|speech
442|HARDY|Got it.|speech
443||INT. BASE HOSPITAL -- KENDALL'S ROOM -- DAY|location
444||"Kendall lies in a bed, a network of tubes in his arm.   He is
awake but pale, still weak. He studies his visitors."|stage direction
445|KENDALL|"You... I've seen you around the Base.
But you..."|speech
446||(POINTING TO HARDY)|unknown
447|KENDALL|You're not Army, are you?|speech
448|HARDY|"Coast Guard, special detective detail.
We feel this incident may have put
the beaches of Florida at risk."|speech
449||Kendall's laugh turns into a cough.   Placing Hardy.|stage direction
450|KENDALL|"That's it. You're that policeman
with friends in low places. Tell
me, how's Guissepe Torres doing these
days? Those racketeering indictments
must have really been a downer-"|speech
451|HARDY|"Levi, you got about four hours before
armed men show up here, put you on a
plane to Washington, and lock you in
a very small dark room.  I suggest
you talk to us."|speech
452||Kendall smiles again, not losing any of his cool.|stage direction
453|KENDALL|I've done nothing wrong.|speech
454||(gestures to his wound)|unknown
455|KENDALL|I'm the victim here.|speech
456|HARDY|But not the only victim, right?|speech
457|KENDALL|"My, my, my, how did things turn so
hostile so quickly? If I didn't
know better, I'd say you two were
out to get me."|speech
458||27.|unknown
459|OSBORNE|We just want-|speech
460|KENDALL|"What, ""The Truth""? Please. There
are degrees of truth, officer, always
degrees. Things are not what they
seem."|speech
461||Hardy stares at him for a moment and then gets up to leave.|stage direction
462|HARDY|"It's too early in the day for me to
give a shit about some pissant cadet's
bad version of ""intrigue"". You want
to talk to us, send word over to the
brig. Let's go."|speech
463||Nonplussed, Osborne follows.    Hardy turns back at the door.|stage direction
464|HARDY|"You're working too hard, Levi. I
can tell cause you're sweating. And
you're sweating cause you have no
idea what Dunbar's already told us."|speech
465||INT. BASE HOSPITAL -- CORRIDORS -- DAY|location
466||Hardy and Osborne walk to the NURSE'S STATION.|stage direction
467|OSBORNE|That was kid gloves?|speech
468|HARDY|"Have no fear, Osborne, we have not
yet begun to fight."|speech
469||He pulls a cigarette from his pocket and lights it.|stage direction
470|OSBORNE|But we have to question him-|speech
471||(noticing)|unknown
472|OSBORNE|Thought you didn't have cigarettes-|speech
473||HARDY|unknown
474|OSBORNE|I lied.   Wait for it...|speech
475||"Osborne just stares at him, not knowing what to say next.
The PHONE at the Nurse's Station rings and a NURSE answers.
Listens for a moment, hangs up, and turns to them."|stage direction
476|NURSE|Cadet Kendall-|speech
477|HARDY|We're on our way.|speech
478||28.|unknown
479||INT. KENDALL'S HOSPITAL ROOM -- DAY|location
480||Hardy and Osborne sit across from Kendall's bed.|stage direction
481|HARDY|Sergeant West is dead isn't he?|speech
482||Kendall nods.|stage direction
483|HARDY|And the other three Cadets?|speech
484||Kendall hesitates, then nods again.|stage direction
485|HARDY|Feel free to elaborate .|speech
486||Kendall takes a breath and begins, all trace of bravado gone.|stage direction
487|KENDALL|"My father is a powerful man. Over
the years he's used that power to
protect me, in one form or another,
from certain... unpleasantries."|speech
488||(deep breath)|unknown
489|KENDALL|I am a homosexual.|speech
490|HARDY|Senator Daddy must be thrilled.|speech
491|KENDALL|"He is not, shall we say, wild about
the idea. He has asked me on numerous
occasions to be more discreet about
my proclivities, and I have done my
best to oblige him. However, in the
last four weeks, I began a
relationship with another cadet.
What do you think of that?"|speech
492|HARDY|"I think you just blew ""Don't Ask,
Don't Tell"" out of the fucking water."|speech
493|KENDALL|"The Sergeant discovered this
relationship and wanted me expelled.
My father interceded, so instead,
West Sectioned me and made sure every
other cadet knew that I was gay."|speech
494|OSBORNE|"He couldn't kick you out so he wanted
you to quit on your own."|speech
495|KENDALL|He wanted more than that.|speech
496||29.|unknown
497|HARDY|More intrigue, Levi?|speech
498||Kendall stares at them, dead serious.|stage direction
499|KENDALL|Yes.|speech
500||INT. SECTION EIGHT BARRACKS -- LAST NIGHT|location
501||"The six Cadets asleep, all except Kendall, who stares up at
the patchwork ceiling."|stage direction
502|KENDALL (V.O.)|"It was the regular Tuesday night
drill. He'd let us sleep for an
hour and then wake us up, drag us
out to the bayou, and work us all
night, separate from the others.
The door SLAMS OPEN, revealing West."|speech
503|WEST|"Get up, get up, get up! We're going
on a little night hike, boys - muster
in five on the south tarmac!"|speech
504||He leaves as the Sectioners rise, groaning.|stage direction
505|PIKE|"Hurricane's due after midnight and
we're still going out?"|speech
506|MUELLER|"Toughens us up, Pike.    You don't
like it, quit."|speech
507||Pike pulls on his pants and shoots him the finger.|stage direction
508|KENDALL|Maybe we shouldn't go.|speech
509|MUELLER|The faggot speaks.|speech
510|KENDALL|You ever been in a hurricane, Mueller?|speech
511||(mocking gay lisp)|unknown
512|MUELLER|You ever been in a hurricane, Mueller?|speech
513||Mueller and Childs laugh, but Nunez looks concerned.|stage direction
514|NUNEZ|You really heard this?|speech
515||30.|unknown
516|PIKE|"You know Popham, works in the kitchen?
He told me it was on the radio."|speech
517||He stops, listening.    They all hear the WIND, HOWLING outside.|stage direction
518|KENDALL|We should tell him we're not going.|speech
519|MUELLER|"Oh, yeah, ""Excuse me, Sergeant, sir,
we don't feel like going out - we
don't want to get rained on."" He'll
kick our asses from here to Cleveland."|speech
520||"He pulls on his rain poncho and is out the door, Nunez right
behind him. The others, getting ready, all except Kendall.
Dunbar comes over and puts a hand on his shoulder."|stage direction
521||DUNBAR|unknown
522|MUELLER|He's right.    We don't have a choice.|speech
523||EXT. FORT MCKINLEY -- TARMAC -- LAST NIGHT|location
524||"The six cadets, mustered in front of West and a TRANSPORT
CHOPPER. West hands out M-16's, sidearms, and grenades while
yelling above the wind."|stage direction
525|WEST|"A rifle, a pistol, and three
phosphorous grenades to a man! This
is live fire, so keep those safetied
until we touch down; I don't want
anyone shooting their dick off!"|speech
526||Some chuckling.|stage direction
527|WEST|"Some of you may have heard there's a
hurricane coming! American soldiers
do not wait for good weather - they
do not wait for a bright sunshiney
day to do their duty! An American
Soldier learns to operate in the
worst conditions and turn said
conditions into an advantage against
their enemy! Anyone who thinks these
conditions are too harsh, feel free
to lay down and die, you get me?"|speech
528|THE CADETS|Sir, yes, sir!|speech
529|WEST|"LZ is two clicks North of a cabin,
you are to split into teams of two"|speech
530||31.|unknown
531|WEST (CONT'D)|"and work your way through your
designated area blasting as many
targets as you can find! Each area
has twenty targets, first team to
take all twenty and find the cabin
wins! Teams are as follows - Dunbar
and Nunez, Pike and Mueller, Kendall
and Childs!"|speech
532||Mueller groans.|stage direction
533|WEST|"I will be in the areas monitoring
your progress and if I see anyone
drag ass I will personally slit you
stem to sternum and leave you for
dead! Fall out!"|speech
534||"The Cadets board the Transport Chopper. Kendall gets on
last, passing West who leans in and whispers to him:"|stage direction
535|WEST|You're gonna die tonight, faggot.|speech
536||INT. KENDALL'S HOSPITAL ROOM -- PRESENT DAY|location
537||Osborne looks up.|stage direction
538|OSBORNE|He said what?|speech
539|KENDALL|"""You're gonna die tonight, faggot"" .
Clear as day."|speech
540|OSBORNE|No one else heard it?|speech
541|KENDALL|He whispered it in my ear.|speech
542||Hardy scratches his temple.|stage direction
543|HARDY|"Levi, I don't know   if you're familiar
with investigative   work, but we have
this little thing   called ""motive""
and you just gave   yourself one."|speech
544|KENDALL|"You said you wanted to know what
happened- I'm telling you the truth."|speech
545|HARDY|"What happened to ""degrees""?"|speech
546||32.|unknown
547|KENDALL|Didn't kill him-|speech
548|HARDY|Then who did?|speech
549||INT. ARMY TRANSPORT HELICOPTER (FLYING) -- LAST NIGHT|location
550||"On Kendall, sitting among the Sectioners in silence.
terrified he looks like he's about to throw up."|stage direction
551|KENDALL (V.O.)|"I wanted to tell someone what he'd
said, but I couldn't. Mueller would
just laugh. Nunez and Childs wouldn't
care. Pike and Dunbar were okay,
but... When West outed me, he isolated
me. An outcast among outcasts. And
I'd just been told tonight was the
night I'd die."|speech
552||"The Chopper touches down on the edge of the BAYOU. The door
rumbles open as West points out different team directions in
the blackness."|stage direction
553|WEST|"First team, second team, third team,
go, go, go!"|speech
554||"The click of rifles being unsafetied as the cadets pour out
of the helicopter."|stage direction
555||EXT. LOUISIANA BAYOU -- LAST NIGHT|location
556||"We track with Kendall and Childs as they head away from the
Landing Zoe, rifles up, heads down, side by side. Moving
the brush quickly and quietly, eyes scanning for targets."|stage direction
557|KENDALL (V.O.)|"I knew Childs a little, we worked at
the PX together."|speech
558||"The wind is picking up and it's started to RAIN.   Their
ponchos flap loudly against the elements."|stage direction
559|KENDALL (V.O.)|"I started getting it in my head that
maybe West had paid him, maybe he
was the one who was supposed to give
me a training accident-"|speech
560||"The ROAR of GUNFIRE!  Kendall turns  towards it,  SCREAMING
for a moment... Until he sees Childs  lower his  smoking rifle,
a SHREDDED TARGET on a tree in front  of them.   He looks down,
noticing has his own weapon TRAINED  ON CHILDS.  ..
Childs steps forward, knocking Kendall's rifle away."|stage direction
561||33.|unknown
562|CHILDS|Don't you ever point a gun at me!|speech
563|KENDALL|I'm- I'm sorry. . .|speech
564||"Kendall, terrified. Shaking. A beat. Childs picks up the
rifle from the ground and hands it back to him."|stage direction
565|CHILDS|Come on, let's move.|speech
566||"VARIOUS SHOTS -- Kendall and Childs, moving through the bayou,
Childs taking out targets. It's raining harder now."|stage direction
567|KENDALL (V.O.)|"All I could think of was West, out
there somewhere in the dark. Maybe
watching the others, maybe watching
me. And waiting to make his move."|speech
568||Childs speaks, and Kendall almost jumps out of his skin.|stage direction
569|CHILDS|"Christ, am I alone in this world?
Shoot something-"|speech
570||"A SOUND from the left. Kendall panics, pivots, and FIRES...
Into DARKNESS. No target, no West, no nothing. Kendall,
really freaked out now."|stage direction
571|CHILDS|"A target, Kendall, cap a fucking
target. What's wrong with you?"|speech
572|KENDALL (V.O.)|"I thought I was gonna have an attack.
Go into a fit and bite off my own
tongue in the middle of the bayou.
Childs could tell I wasn't right."|speech
573|CHILDS|"Just safety your shit and get behind
me, okay? I'll take care of this."|speech
574||"Kendall nods and lets Childs walk ahead. Staring at Childs'
back as they move on. On Kendall's face, thinking..."|stage direction
575|KENDALL (V.O.)|"Maybe it was a trick. Maybe this
was when they'd get me, when I felt
safest."|speech
576||"CLOSE. ON KENDALL'S FINGER - Clicking off the safety again.
Moving towards the trigger..."|stage direction
577||"34.
KENDALL (V.O.)
But if I struck first and took out
Childs, then maybe I could make it
out alive..."|unknown
578||"Kendall raises the rifle.    Sights Childs' back.      A moment
of utter silence and then..."|stage direction
579||INT. KENDALL'S HOSPITAL ROOM -- PRESENT DAY|location
580||"KENDALL
Maybe I shouldn't tell you that.
Maybe I should tell you I wasn't
scared at all. But I was...
(long pause)
Enough to almost kill him.
HARDY
But you didn't.
KENDALL
No.    Poetic justice, though.
OSBORNE
Why?"|unknown
581||No reply.   Hardy smiles, understanding.|stage direction
582||"HARDY
Because Childs is the one who shot
you."|unknown
583||Osborne looks up, surprised.           Kendall nods.|stage direction
584||"KENDALL
But that came later."|unknown
585||EXT. LOUISIANA BAYOU -- LAST NIGHT|location
586||"As Kendall safeties his rifle and lowers it... The SOUND of
a tremendous EXPLOSION comes from their right! Kendall and
Childs knocked off their feet as the sky momentarily LIGHTS
UP with the blast as a MAN SCREAMS!"|stage direction
587||"CHILDS
Over there!"|unknown
588||"Childs points to the right, where the dim shine of PHOSPHOROUS
can be seen through the trees. He drags Kendall to his feet
and the two take off running towards it.
Kendall panting and scared, ducking branches and leaping
ditches as the two sprint towards the dying glow."|stage direction
589||"CHILDS
Hello!    HEL-
35."|unknown
590||The sound of GUNFIRE!   Childs TACKLES Kendall...|stage direction
591||CHILDS|unknown
592|KENDALL (V.O.)|GET DOWN!|speech
593||"They hit the deck, face down in mud. It takes them a second
to realize the shots are not directed at them."|stage direction
594|CHILDS|Fuck, what the fuck is going on-|speech
595|KENDALL|What do we do?|speech
596|CHILDS|Whoever it is isn't shooting at us...|speech
597||"He trails off. The gunfire and screaming have stopped.
Silence now, save for the wind and rain."|stage direction
598|KENDALL|Don't want to go-|speech
599||CHILDS|unknown
600|KENDALL|Fine.|speech
601||"Childs rises and heads towards where the sounds were.
Kendall, lying in the rain and mud, shivering.    Alone.   After
a moment he gets up and follows."|stage direction
602||EXT. LOUISIANA BAYOU -- CREEK BED,-- LAST NIGHT|location
603||"The SCORCHED GROUND and TREES smolder under the rainfall.
Kendall finds Childs, standing down by the creek.
Something lies by his feet."|stage direction
604||KENDALL|unknown
605|KENDALL|What's-|speech
606||He stops, seeing.|stage direction
607|KENDALL|Oh, Jesus.. .|speech
608||"WEST. Literally spread out on the ground, dead. Eyes open,
face half blackened, he has been ripped in two at the torso.
A horrifying sight. Kendall stumbles back from it."|stage direction
609|KENDALL|Did- Did you-|speech
610||CHILDS|unknown
611|KENDALL|"It was the grenade you fucking idiot.
Look at him!"|speech
612||36.|unknown
613||Kendall can't.   He sits, sobbing.   Part horror, part relief.|stage direction
614|CHILDS|"This isn't our area.   Whose area is
This-"|speech
615|MUELLER|Can anybody hear me!|speech
616||Childs pivots at the sound of Mueller coming over the ridge.|stage direction
617|MUELLER|Hey, I-|speech
618||(seeing it)|unknown
619|MUELLER|"Holy fuck. .,. holy fuck, what the
fuck did you guys do?"|speech
620|CHILDS|We found him like this-|speech
621||Mueller raises his rifle at the weeping Kendall.|stage direction
622|MUELLER|You killed him you fucking faggot-|speech
623|CHILDS|"We found him like this! Kendall was
with me the whole- Listen to me!"|speech
624||Mueller, finally seeming to understand.    Lowering the gun.|stage direction
625|MUELLER|Jesus, Jesus fucking Christ...|speech
626||Muttering to himself, walking in circles.|stage direction
627|CHILDS|Where's Pike?|speech
628||No response.|stage direction
629|CHILDS|Mueller, where's Pike?|speech
630||Mueller looks up.|stage direction
631|MUELLER|We got- I don't know, we got separated|speech
632|CHILDS|Before or after the explosion?|speech
633||(no response)|unknown
634|CHILDS|Mueller-|speech
635|MUELLER|I don't know!|speech
636||37.|unknown
637|KENDALL|How can you not know-|speech
638||Mueller comes at him, screaming:|stage direction
639|MUELLER|"Shut the fuck up, you fucking faggot,
You just shut the FUCK UP-"|speech
640||CHILDS|unknown
641|MUELLER|HEY!|speech
642||"Mueller stops, eyes crazed. Childs looks to the sky, which
is becoming worse by the second."|stage direction
643|CHILDS|"We have to get out of this.    To find
the cabin."|speech
644||He helps Kendall to his feet.|stage direction
645|KENDALL|What about Pike?|speech
646|CHILDS|"Maybe he'll be there.    Either way,
we have to go."|speech
647||Kendall nods, slowly.   The two start up the hill.|stage direction
648|MUELLER|"Shouldn't we- I mean, we shouldn't
just leave him here."|speech
649||He points down to West's body.    Childs looks at it.|stage direction
650|CHILDS|You can carry him if you want.|speech
651||"He and Kendall continue on. Mueller lingers a moment longer
and then turns, following them up the hill."|stage direction
652||EXT. LOUISIANA BAYOU -- LAST NIGHT|location
653||"Kendall, Childs, and Mueller make their way through the bush.
The WIND and RAIN have conspired into a FULL BLOWN HURRICANE.
The three men are practically stumbling now, leaning in
against it to stay on their feet. Kendall spies something
through the maelstrom. It looks like WET WOOD. He points:"|stage direction
654||KENDALL|unknown
655|CHILDS|There!|speech
656||"THE CABIN -- Wooden, one story, and large, it resembles a
solidly built shack. It is being thrashed by the storm."|stage direction
657||38.|unknown
658||The trio stumble towards the front door...|stage direction
659||INT. CABIN -- LAST NIGHT|location
660||"Obviously abandoned. Bare of any furniture save for two
wooden chairs next to an empty fireplace.
DUNBAR and NUNEZ shout in surprise as the three men
practically collapse into the cabin. Dunbar runs to bolt
the door against the elements as Nunez helps them up."|stage direction
661|NUNEZ|What happened to you-|speech
662|MUELLER|What happened to you?|speech
663|DUNBAR|"We finished the course and came here,
Then heard an explosion-"|speech
664||(to Mueller)|unknown
665|DUNBAR|Where's Pike?|speech
666|CHILDS|We don't know. West is dead.|speech
667||"Silence. Dunbar and Nunez stare at him.    Mueller jerks a
hand towards Kendall and Childs."|stage direction
668|MUELLER|"They found him. Poor fucker was
Practically blown in half-"|speech
669|KENDALL|Poor fucker my ass...|speech
670|MUELLER|"You better watch it, faggot, I'm not
Sure you and Childs didn't do him-"|speech
671|CHILDS|"What about you, wandering around
Alone? At least we have an alibi-"|speech
672|DUNBAR|What do you mean, alone?|speech
673|MUELLER|Pike and I got separated-|speech
674|KENDALL|Yeah and he doesn't know when-|speech
675|MUELLER|"I remember now, it was before the
Explosion-"|speech
676||39.|unknown
677|KENDALL|Oh, you remember now-|speech
678|MUELLER|"I'm about two seconds away from seeing
If fairies really can fly-"|speech
679|NUNEZ|What about Pike?|speech
680||"Mueller stops, as the others turn towards the big man.
Silence. They realize what the question means."|stage direction
681|DUNBAR|He wouldn't kill anybody. . .|speech
682|MUELLER|"Oh, bullshit, he's a fucking convict.
You know how much he hated West-"|speech
683|DUNBAR|"I hated West, Childs hated West,
everyone with a goddamn brain hated
West but that doesn't mean we killed
him!"|speech
684|NUNEZ|"What if it wasn't one of us?    What
if it was a local-"|speech
685|KENDALL|"He was blown up by a phosphorous
grenade, they don't exactly sell
those at 7-11."|speech
686|MUELLER|"Look, here are the facts - Roberto
was with Dunbar, Queen Kendall was
with Childs, and Pike's the only one
not here. He did it!"|speech
687||The others nod, becoming convinced.|stage direction
688|CHILDS|He is the only one unaccounted for.|speech
689|KENDALL|"Maybe he's dead too.    Maybe you killed
Them both, Mueller-"|speech
690|DUNBAR|Shut up.|speech
691||(to Mueller)|unknown
692|DUNBAR|Let me see your grenades.|speech
693|MUELLER|Why?|speech
694||40.|unknown
695|DUNBAR|"We were each given three so whoever
killed West will be missing one."|speech
696||Mueller angrily digs into his sack and pulls out his grenades.|stage direction
697||MUELLER|unknown
698|DUNBAR|See?   Three.     Now can we please-|speech
699||"He stops. Hearing a SOUND outside.        Through the wind and
rain, FOOTSTEPS on the porch.
They all turn to the door.       Waiting...
The DOOR SWINGS OPEN.. Pike.       Covered in BLOOD."|stage direction
700||PIKE|unknown
701|DUNBAR|Hey, guys.|speech
702||"They stare at him as he calmly closes the door and walks
over to the empty FIREPLACE. Finally:"|stage direction
703|DUNBAR|Whose blood is that, Jay?       West's.|speech
704|PIKE|Any kindling for afire?|speech
705||He looks around for kindling.       A beat.|stage direction
706|DUNBAR|What do you mean, West's?|speech
707|PIKE|I mean I killed him.|speech
708||(pause)|unknown
709|PIKE|Isn't that what we all wanted?|speech
710||INT. KENDALL'S HOSPITAL ROOM -- PRESENT DAY|location
711|HARDY|He admitted it.|speech
712|KENDALL|"Right in front of us. Mueller went
after him but we held him back.
Pike surrendered and volunteered to
be tied up. So we roped him to a
chair and tried to ride out the storm."|speech
713|OSBORNE|Why would he just surrender?|speech
714||Kendall turns to her and smiles.|stage direction
715|KENDALL|Because he had a plan.|speech
716||41.|unknown
717||INT. CABIN -- LIVING ROOM -- LAST NIGHT|location
718||"Pike, tied to a chair by the fireplace while the others look
for, food in the KITCHEN. Alone, Kendall walks past Pike:"|stage direction
719|PIKE|Hey, Kendall, talk to you for a sec?|speech
720||Kendall looks around - there seems no harm in it.|stage direction
721|PIKE|"You hated West as much as I did.
I'm not saying what I did was right,
but you can't tell me you're not
glad the motherfucker's dead."|speech
722||"Kendall says nothing. Pike looks around, makes sure no one
is listening and then whispers:"|stage direction
723|PIKE|"The thing is, we've got a real
opportunity here. You turn me in
Tomorrow and we're both fucked-"|speech
724|KENOALL|What are you talking about?|speech
725|PIKE|"A gay Senator's son who let his Sarge
get fragged on a training exercise?
The press'll crucify you and your
father. His career will be over and
it'll be your fault. But we do this
different and you come out a hero."|speech
726||On Kendall, thinking about it.    A beat.|stage direction
727||KENOALL|unknown
728|PIKE|How?|speech
729||PIKE|unknown
730|PIKE|"Mueller.    He's as bad as West and we
both know   it. Now I can't do it,
cause I'm   tied up, but we get the
others to   go along-"|speech
731|KENDALL|Don't think I want to hear this-|speech
732|PIKE|"Someone else can do the deed, it
doesn't have to be you. Maybe Nunez
too, he's got a tendency to follow
Mueller, but the rest of us can come
out ahead - the guys who took out
their Sergeant's killers!"|speech
733||"42.
PIKE (CONT'D)"|unknown
734|(MORE)|"We'll   move the bodies out to the
creek   and say we came over the hill
right   as they fragged West, all we
gotta   do is tell the story right."|speech
735||Kendall stares at him.   Disgusted.|stage direction
736|KENDALL|You're sick, Pike.|speech
737||He turns and walks away.   Pike watches him go.|stage direction
738|KENDALL (V.O.)|"Later on I.saw him talking to Dunbar.
They had been close. I was in another
room when it happened."|speech
739||INT. CABIN -- KITCHEN LAST NIGHT|location
740||"Kendall, looking through the empty cabinets for food when
A GUNSHOT -- From the living room. As Kendall bolts towards
the noise, the air is filled with the sounds of SCREAMING
and SHOOTING! He pushes through the door..."|stage direction
741||INT. CABIN -- LIVING ROOM -- LAST NIGHT|location
742||"Kendall, coming through the door as we SLO-MO...
Mueller, sprawled out on the floor, dead... Pike, tied to
the chair, bullethole in his forehead... Nunez, wounded,
stumbling out the front door into the hurricane...
And a badly wounded Childs, pistol out, TURNING towards the
SOUND OF THE DOOR and FIRING...
Kendall's arm, HIT with a SLUG, and he starts to go down...
FREEZE-FRAME -- On Kendall's form, falling."|stage direction
743|KENDALL (V.O.)|"I don't think he meant to do it. It
was just reflex - he'd already been
gutshot. I must have passed out
cause next thing I knew..."|speech
744||EXT. LOUISIANA BAYOU -- DAWN|location
745||"The sounds of RUNNING  and HEAVY BREATHING. Kendall's eyes
flutter open. He's on   Dunbar's back, being carried through
the woods. The sound   of GUNFIRE and a TREE BRANCH SHATTERS
next to them. Someone   is chasing them. Trying to kill them.
Nunez."|stage direction
746||43.|unknown
747||"Dunbar bobs and weaves as another volley of bullets comes
from behind and we can now hear ROTOR BLADES APPROACHING..."|stage direction
748||EXT. CLEARING -- DAWN|location
749||"As Dunbar bursts into the sunlight, carrying Kendall.
The entire thing dreamlike, what we saw at the opening, but
from KENDALL'S VIEWPOINT -- the helicopter overhead, Nunez
behind, Dunbar turning and shooting, NUNEZ GOING DOWN..."|stage direction
750||INT. KENDALL'S HOSPITAL ROOM -- PRESENT DAY|location
751||KENDALL|unknown
752||And that's it.|location
753||Hardy is silent.    Staring at him.|stage direction
754||OSBORNE|unknown
755||Nunez was chasing Dunbar.|location
756||KENDALL|unknown
757||Because he'd shot Mueller.|location
758||OSBORNE|unknown
759||But you didn't see it, right?|location
760||KENDALL|unknown
761||"Like I said, I was in the kitchen.
When I came out, Mueller and Pike
were dead, Nunez and Childs were hit
and Dunbar was gone."|location
762||HARDY|unknown
763||Why did he come back for you?|location
764||KENDALL|unknown
765||"I honestly don't know. Maybe to
have someone to cover for him. And
I wish I could, but there's no doubt
in my mind he killed those men."|location
766||Silence.   Kendall's got nothing more to say.|stage direction
767||HARDY|unknown
768||"Okay. I think that's it.     He rises
and walks to the door."|location
769||KENDALL|unknown
770||Mr. Hardy?|location
771||Hardy turns back.|stage direction
772||KENDALL|unknown
773||What did Dunbar tell you?|location
774||44.|unknown
775||Hardy smiles and pushes out the door...|stage direction
776||EXT. STYLES' OFFICE -- DAY|location
777||Hardy and Osborne stand before the Colonel, filling him in.|stage direction
778|HARDY|"Pike killed West, Dunbar killed
Mueller, Childs, and Nunez."|speech
779|STYLES|Who killed Pike?|speech
780|HARDY|"Someone must have got a shot off.
He wasn't exactly a moving target."|speech
781||Styles turns to Osborne.|stage direction
782|STYLES|What do you think?|speech
783|OSBORNE|It's too neat.|speech
784|HARDY|"""Too neat."" How long have you been
an investigator?"|speech
785|OSBORNE|"I don't think that has anything to
do with-"|speech
786|HARDY|"That means under a year. Let me
explain what ten years of police
work has taught me - murder is basic.
There are no conspiracies, no grand
mysteries, and no evil puppet masters
behind it all, pulling the strings;
murder is shitty people doing a shitty
thing to other shitty people - it
doesn't always make sense but it's
always neat. Dunbar's our guy."|speech
787||Osborne struggles to put it into words.|stage direction
788|OSBORNE|"I just... He came back for Kendall.
I don't think he's capable of murder."|speech
789|HARDY|Everyone's capable of murder, Osborne.|speech
790||Osborne turns, making her case to Styles.|stage direction
791||45.|unknown
