|character|text|type
99||"Burns delves into pockets again, comes up with matchbox,
tosses it to Hildy, who catches it deftly, and strikes the
match."|stage direction
100|BURNS|How long is it?|speech
101||"Hildy finishes lighting her cigarette, takes a puff, and
fans out the match."|stage direction
102|HILDY|How long is what?|speech
103|BURNS|"You know what. How long since we've
seen each other?"|speech
104|HILDY|"Let's see. I was in Reno six weeks --
then Bermuda... Oh, about four months,
I guess. Seems like yesterday to me."|speech
105||CLOSEUP BURNS|stage direction
106||(slyly)|location
107|BURNS|"Maybe it was yesterday. Been seeing
me in your dreams?"|speech
108||MEDIUM CLOSE SHOT THE TWO|stage direction
109||(casually)|location
110|HILDY|"No -- Mama doesn't dream about you
any more, Walter. You wouldn't know
the old girl now."|speech
111||(with conviction)|location
112|BURNS|"Oh, yes I would. I'd know you any
time --"|speech
113||"He grows lyrical and, rising from his seat, is about to start
toward her, as he continues:"|stage direction
114||(together)|location
115|BURNS AND HILDY|-- any place, anywhere --|speech
116||He sits.|stage direction
117||(half-pityingly)|location
118|HILDY|"You're repeating yourself! That's
the speech you made the night you
proposed."|speech
119||"(she burlesques his
fervor)"|location
120|HILDY|"""-- any time -- any place --
anywhere!"""|speech
121||CLOSE SHOT HILDY AND BURNS|stage direction
122||(growling)|location
123|BURNS|I notice you still remember it.|speech
124|HILDY|"I'll always remember it. If I hadn't
remembered it, I wouldn't have
divorced you."|speech
125|BURNS|"You know, Hildy, I sort of wish you
hadn't done it."|speech
126|HILDY|Done what?|speech
127|BURNS|"Divorced me. It sort of makes a fellow
lose faith in himself. It almost
gives him a feeling he wasn't wanted."|speech
128|HILDY|"Holy mackerel! Look, Walter, that's
what divorces are for."|speech
129|BURNS|"Nonsense. You've got the old-fashioned
idea that divorces are something
that last forever -- till 'death us
do part'. Why, a divorce doesn't
mean anything today. It's only a few
words mumbled over you by a judge.
We've got something between us nothing
can change."|speech
130|HILDY|"I suppose that's true in a way. I am
fond of you, Walter. I often wish
you weren't such a stinker."|speech
131|BURNS|Now, that's a nice thing to say.|speech
132|HILDY|"Well, why did you promise me you
wouldn't fight the divorce and then
try and gum up the whole works?"|speech
133|BURNS|"Well, I meant to let you go -- but,
you know, you never miss the water
till the well runs dry."|speech
134||ANOTHER ANGLE|stage direction
135|HILDY|"A fellow your age, hiring an airplane
to write:"|speech
136||"(she gestures above
to indicate sky-
writing)"|location
137|HILDY|"'Hildy: Don't be hasty -- remember
my dimple. Walter.! It held things
up twenty minutes while the Judge
ran out to watch it."|speech
138|BURNS|"Well, I don't want to brag, but I've
still got the dimple -- and in the
same place -- I just acted like any
husband who doesn't want to see his
home broken up."|speech
139|HILDY|What home?|speech
140|WALTER|"What home? Don't you remember the
home I promised you?"|speech
