|character|text|type
139|VICTORIA|"Your family sent cards.  It was much
appreciated."|speech
140|BROWN|I'm glad of it.|speech
141||"In an effort to control her emotions, VICTORIA now sounds
the same severe note as at lunch.  But BROWN, unlike
others, seems unaffected."|stage direction
142|VICTORIA|"My husband was always very
complimentary in speaking of you.  He
would have approved, I am sure, of my
calling on you in this way."|speech
143||(beat)|location
144|VICTORIA|"I trust it does not inconvenience you
too much."|speech
145|BROWN|"I've no family, ma'am, apart from my
brothers and sisters."|speech
146|VICTORIA|Yes.|speech
147||(beat)|location
148|VICTORIA|"You have a brother in service here, do
you not?"|speech
149||(furrowing her brow)|location
150|VICTORIA|I forget his name.|speech
151|BROWN|Archie.|speech
152|VICTORIA|Yes.|speech
153||(beat)|location
154|VICTORIA|That will be company for you.|speech
155|BROWN|Yes, ma'am.|speech
156||"Silence.  VICTORIA starts to tire.  She takes a sip of
water and spills a little on herself.  Flustered, she
searches for a hanky but cannot find one.  LADY ELY hurries
up with one of her own and the Queen dabs it off.  BROWN
watches all of this with genuine concern.  When VICTORIA
finally looks up, he stares at her in deep sympathy."|stage direction
157|BROWN (CONT'D)|"Honest to God, I never thought to see
you in such a state.  You must miss
him dreadfully."|speech
158||"VICTORIA stares back in stunned silence.  PONSONBY coughs
involuntarily.  LADY ELY freezes.  A beat."|stage direction
159|VICTORIA|You do not - he ... get him out.|speech
160||(beat)|location
161|VICTORIA|Get him out.  Get him out!|speech
162||"Suddenly, BROWN finds himself tugged backwards out of the
room.  LADY ELY rushes up to assist as VICTORIA shouts
herself into a fit of uncontrolled sobbing."|stage direction
163||INT. OSBORNE HOUSE, BROWN'S QUARTERS - DAY|location
164||"Some minutes later, BROWN is angrily unpacking a trunk.
His humiliation expresses itself in the extraordinary
ferocity with which he slams down every object.
His younger brother, ARCHIE, sits on the bed.  He's in his
early thirties, bright, sharp and dressed in the same
distinctive kilt and tweed."|stage direction
165||(telling it fast)|location
166|ARCHIE|"So the day they arrive, she greets the
Sultan and his family with barely a
word and then retires to her chamber.
The Sultan, not used to State
Occasions without a head of State, is
standing in the lobby waiting for
someone to tell him what to do.  But
the court is under strict instructions
not to talk in the corridors so nobody
speaks to him, not a living soul, for
the whole afternoon.  So now it's
dinner and everyone's standing round
the table -- still not a word --
waiting for Her Majesty to arrive.
One hour goes by, two, the Sultan's
getting a wee bit peckish to say the
least.  So finally, his wee laddy
breaks for the cold meats and stuffs a
slice in his mouth.  Well, the uproar
when she heard.  You'd have thought
someone had stolen the crown jewels."|speech
167||BROWN stares back, still pissed off.|stage direction
168|BROWN|So?|speech
169|ARCHIE|"So, there are rules.  Things you do
and things you don't do."|speech
170|BROWN|"I was just telling the woman how I
feel, for God's sake."|speech
171|ARCHIE|"You don't tell Her Majesty how you
feel."|speech
172|BROWN|I speak as I find, Archie.|speech
173|ARCHIE|Not down south you don't.|speech
174||"BROWN slams a drawer shut.  ARCHIE lets it go and watches
his brother.  A beat."|stage direction
175|ARCHIE (CONT'D)|"So what did Ponsonby do when she
started shouting?"|speech
176|BROWN|I think he nearly ruptured his truss.|speech
177||A beat, then both men burst out laughing.|stage direction
178||INT. OSBORNE HOUSE, SERVANT'S HALL - DAY|location
179||"The clatter of voices and banging doors as under servants
hurry about with plates, knives and forks, laying the Upper
Servant's huge table for dinner.  ARCHIE leads BROWN
through this rush of activity."|stage direction
180|BROWN|How much?|speech
181|ARCHIE|Seventy a year.|speech
182|BROWN|Not bad, not bad.|speech
183|ARCHIE|How about yourself?|speech
184|BROWN|Sixty.|speech
185||(grinning)|location
186|ARCHIE|That's pretty good for a ghillie.|speech
187||"BROWN smiles dryly.  They pour themselves a drink from the
table."|stage direction
188|BROWN|"Prince Leopold?  Is he the one who
bleeds all day?  So what does his
valet do?  Wash his poultices for him?"|speech
189|ARCHIE|"It's better than shovelling horse
shit."|speech
190|BROWN|"If you were looking for promotion, you
should have picked one of the
healthier ones."|speech
191|ARCHIE|She's hardly a full hamper herself.|speech
192||(beat)|location
193|BROWN|It's only grief makes her like she is.|speech
194|ARCHIE|"Three years, John.  Is that not a bit
long to be grieving?"|speech
195|BROWN|She loved him.|speech
196|ARCHIE|"Come on, man.  There's love and
there's ..."|speech
197|BROWN|What?|speech
198|ARCHIE|You know what I mean.|speech
199|BROWN|I'm not sure I do, Archie.|speech
200|ARCHIE|"There's love and there's behaving like
you do because there's nobody to tell
you not to."|speech
201||"Hold on BROWN.  He lets it go and moves on.  Across the
hall, he spots the pretty ASSISTANT DRESSER watching them."|stage direction
202|BROWN|Which one of us is she flirting with?|speech
203|ARCHIE|The good-looking one.|speech
204|BROWN|"Aye?  Then she's obviously not got
enough to do."|speech
205|ARCHIE|"You work the system right, you could
ask her yourself.  Just be thankful
you're not working for Household.  The
Queen never lets them out of her
sight.  But wee spats like us can slip
through the net, easy."|speech
206||A beat.  BROWN stares straight at him.|stage direction
207|BROWN|I'm no wee spat, ARCHIE.|speech
208||INT. OSBORNE HOUSE, UPPER CORRIDOR - MORNING|location
209||"The next day, VICTORIA and her ladies are hurrying down a
corridor on her way into the dining room.  VICTORIA
suddenly stops and stares out of the windows.  Her
entourage are several steps past her before they realize
what's happened and scurry back to take up their positions
behind.
Now we see what has caught her attention.  BROWN is
standing in the courtyard below, by his pony.  She watches
him for a moment, then without reacting, walks on."|stage direction
210||EXT. OSBORNE HOUSE - AFTERNOON|location
211||"Some hours later.  It is now raining.
A gaggle of ROYAL GRANDCHILDREN hurry out of a carriage
from their afternoon recreational while their NANNIES
frantically try to keep them dry under the umbrellas.  John
BROWN stands tall and erect on the gravel while they rush
around him, laughing and giggling."|stage direction
212||INT. OSBORNE HOUSE, UPPER CORRIDOR - EVENING|location
213||"Rain on the window.  VICTORIA is walking in the opposite
direction down the corridor with her entourage.  She stops
at the same place as before."|stage direction
214||(as if she had not seem him|location
215|earlier)|Who is that?|speech
216||Lady Ely peers through the rain.|stage direction
217|LADY ELY|It's Mr Brown, ma'am.|speech
218|VICTORIA|What is he doing there?|speech
219|LADY ELY|"He appears to be ... standing by his
horse."|speech
220|VICTORIA|"I made no request to go out riding
today."|speech
221||(beat)|location
222|VICTORIA|How long has he been there?|speech
223|LADY ELY|I don't know, ma'am.|speech
224||(nervously)|location
225|LADY ELY|He was observed earlier, I believe.|speech
226||At this moment, PONSONBY comes down the corridor.|stage direction
227|VICTORIA|"Sir Henry, Mr Brown is standing in the
courtyard.  I have no wish to go
riding."|speech
228|PONSONBY|"I'm very sorry, ma'am.  I can't
imagine -- he was certainly given no
instructions."|speech
229|VICTORIA|"Please make sure it does not happen
again."|speech
230|PONSONBY|Of course, at once.|speech
231||VICTORIA takes one last look and walks away.|stage direction
232||INT. OSBORNE HOUSE, PRIVATE SECRETARY'S CHAMBERS - NIGHT|location
233||"Half an hour later, PONSONBY stands at his desk facing
BROWN."|stage direction
234|PONSONBY|"What on earth did you think you were
doing?"|speech
235||BROWN stares straight back.|stage direction
236|BROWN|Awaiting my orders.|speech
237|PONSONBY|"You do not report for duty unless the
Queen requests it.  You know that very
well."|speech
238|BROWN|"I didn't come all this way to sit on
my arse."|speech
239|PONSONBY|"You will await your orders like
everyone else.  Unless you prefer a
repeat of yesterday's little
excitement."|speech
240|BROWN|No.|speech
241|PONSONBY|I beg your pardon?|speech
242||INT. OSBORNE HOUSE, UPPER CORRIDOR - DAY|location
243||"The next day.  From a high window, we see PONSONBY
scuttling madly across the courtyard towards the figure of
JOHN BROWN, who is standing exactly as he was the day
before.
VICTORIA watches impassively."|stage direction
244||EXT. OSBORNE HOUSE, COURTYARD - DAY|location
245||PONSONBY stands close to BROWN, shouting in his face.|stage direction
246|PONSONBY|"I thought I made myself perfectly
clear.  You do not leave your room
until Her Majesty requests it."|speech
247||(eyes straight ahead,|location
248|shouting back)|"Well, you tell Her Majesty from me, if
her husband was here now, he'd have
had her out of that house and getting
some air in her.  What the hell's the
point in me being here otherwise?!"|speech
249||"From the window above, VICTORIA takes in his words.  A
beat.  PONSONBY collects himself."|stage direction
250|PONSONBY|Go inside at once.|speech
251|BROWN|Is that the Queen's request?|speech
252|PONSONBY|Yes, it most certainly is!|speech
253||"BROWN turns, grabs the lead rein and leads his horse back
to the stables."|stage direction
254||INT. OSBORNE HOUSE, STABLES - DAY|location
255||"A few minutes later, BROWN is in the process of stabling
his horse.  Suddenly he turns.
VICTORIA is standing at the far end of the stable with her
entourage."|stage direction
256|VICTORIA|Mr Brown.|speech
257|BROWN|Yes, ma'am.|speech
258|VICTORIA|"You have been told repeatedly not to
stand in the courtyard unless
requested to do so."|speech
259|BROWN|Yes, ma'am.|speech
260|VICTORIA|Then why do you persist in doing it?|speech
261|BROWN|"Because I think Her Majesty is wrong.
If ever there was a poor soul who
needed fresh air, it is her."|speech
262||A beat.|stage direction
263|VICTORIA|"The Queen will ride out if and when
she chooses."|speech
264|BROWN|"And I intend to be there when she's
ready."|speech
265||Silence.  The two of them stare at each other.|stage direction
266||EXT. OSBORNE HOUSE, THE GROUNDS - DAY|location
267||"The next day, high and wide over the stunningly manicured
landscape.  Long lawns, wind-cropped copses and in the
distance, the glittering sea."|stage direction
268||EXT. OSBORNE HOUSE, THE GROUNDS - DAY|location
269||"VICTORIA sits side-saddle on a horse.  BROWN leads her in
silence."|stage direction
270||EXT. CLIFFTOP - DAY|location
271||VICTORIA looks up.|stage direction
272|VICTORIA|"Prince Albert was going to build a
bench here.  He thought it one of the
best views in Osborne."|speech
273|BROWN|It's a fine spot, ma'am.|speech
274|VICTORIA|He thought so, yes.|speech
275||She stares ahead.|stage direction
276|VICTORIA (CONT'D)|"In everything I do and everything I
say, I try to think, as much as
possible, what he would do, or say, if
he were here now.  My Private
Secretary wishes me to return to
public duties--"|speech
277||She stops abruptly, but BROWN cuts in.|stage direction
