|character|text|type
202|WEST (OVER)|"Ladies and Gentlemen, you came to get
a look at the Jupiter One. Don't you
think you've waited long enough?"|speech
203||John hits a button and the room darkens. A giant monitor reveals...|stage direction
204||INT.-LAUNCH DOME|location
205||"A giant saucer sits connected to its launch pad by loading belts,
steaming fuel tubes and spindled gantries."|stage direction
206||REPORTER (OVER)|location
207|WEST (OVER)|"Professor, how does your family feel
about leaving the Earth behind...."|speech
208||JOHN (OVER)|location
209|WEST (OVER)|They couldn't be more excited.|speech
210||CHAPTER 3: Goodbye!|stage direction
211||EXT.-ROBINSON HOUSE-ESTABLISHING|location
212||A suburban colonial, the launch dome towering in the distance.|stage direction
213|PENNY (OVER)|This whole mission sucks!|speech
214||INT.-ROBINSON HOME HALLWAY-SUNSET|location
215||PENNY ROBINSON (14) furious, turns, looks downstairs at Maureen.|stage direction
216|PENNY|"I Don't want to stay home for dinner.
I want to see my friends for the last
time."|speech
217||"She takes a beat, blinking away the tears. Lifts her wrist and turns
on a video camera watch. She begins down the hall.
VIDEO-POV. Penny's face in the monitor screen."|stage direction
218|PENNY|"... On the eve before she is torn from
her friends, kidnapped, hurled into
deep space against her will, what
thoughts fill the mind of the young
Space Captive...."|speech
219||INT.-WILL'S ROOM-SUNSET|location
220||"Penny enters a strewn, boy' a world. Will is trying to select items to
place in a single packing canister marked: PERSONAL CARGO."|stage direction
221|WILL|"Will there be boys on Alpha Centuri?
What will I wear?"|speech
222|PENNY|"When we wake up in ten years the video
journals of Penny Robinson, Space
Captive, will be devoured by millions.
I will be world famous. You on the
other hand, will have been totally
forgotten."|speech
223||Penny shows the camera her arm, covered by strings of ribbons.|stage direction
224|PENNY|"The Space Captive has decided to wear
ribbons of support for fellow
sufferers as she is dragged into deep
space, green for the ecological
issues, white for human rights"|speech
225|WILL|"You'd probably gag if I described the
secondary infections loss of
circulation can cause."|speech
226||"Penny seems about to speak, instead just smiles, goes to his bed and
pulls off the sheets, begins knotting them together."|stage direction
227|WILL|What are you grinning at?|speech
228|PENNY|"I just found an upside to this
mission. The thought of jettisoning
your body into deep space."|speech
229||"Penny knots the sheets into a rope, ties it to the bed-post. Will
lifts several palm-sized gold-plated stars. Each reads: 1st prize."|stage direction
230|WILL|"Dad says Don't bring them. Like
anything I do matters to him."|speech
231|PENNY|He never showed, huh?|speech
232|WILL|"Maybe if I had actually broken the
time barrier he would have paid
attention."|speech
233|PENNY|"Don't let him get to you, kiddo. He
just gets busy with work is all."|speech
234||Penny tosses the rope out the window, prepares to climb.|stage direction
235|WILL|So, that's a no to family dinner?|speech
236|PENNY|"Let's see, do I spend my last night on
Earth watching Mom and Dad pretend not
to be fighting again or get in ten
years of making-out at the mall ...
you do the math."|speech
237|WILL|Mom's gonna go thermal.|speech
238|PENNY|What's she gonna do. Ground me?|speech
239||CHAPTER 4: Major West|stage direction
240||INT.-SPACE COMMAND-CORRIDOR|location
241||John and the General walk the metal passageway.|stage direction
242|JOHN|"We're lucky they didn't press on
Daniels, condition."|speech
243|GENERAL|"I figured a chance to look at the ship
would keep the dogs at bay."|speech
244|JOHN|"Ben, I'm worried about jamming in a
replacement pilot at the last second.
My family' a on this mission. I need
someone who's more than just spit and
polish."|speech
245|GENERAL|"I've got your man. He just doesn't
know it yet."|speech
246||The General palms an access panel. A door hisses open to reveal...|stage direction
247||INT.-SPACE COMMAND- CONFERENCE ROOM-CONTINUOUS|location
248||"A figure stands staring silently out the window. Don West. He offers a
salute. By his eyes, West is clearly agitated."|stage direction
249|GENERAL|At ease, Major.|speech
250|WEST|"Sir, why was I pulled off active duty?
I salvaged my craft and Jeb's. I'll
fight a court martial, General."|speech
251|GENERAL|Do you know Professor Robinson?|speech
252|WEST|"By reputation only.
(to John)
Your father's battle strategies were
required reading at the Academy."|speech
253|GENERAL|"How much do you know about the Jupiter
Mission, Major?"|speech
254|WEST|"The Jupiter is fully automated. The
pilot flies the ship out of the solar
system and lands on Alpha Prime. It's
a baby sitting job, sir."|speech
255|GENERAL|"Major, you are aware Earth's resources
are severely limited."|speech
256|WEST|"Every schoolchild knows our recycling
technologies will save the
environment. Sending a family across
the galaxy is a publicity stunt to
sell soda to people of all ages."|speech
257|GENERAL|"What I am about to tell you is
classified. Every schoolchild
has been lied to. The recycling
technologies have failed. In
less than two decades Earth will be
unable to support human life."|speech
258|GENERAL|"We spun the ad campaign to give the
mission a friendly face, keep people
from panicking in the streets. We
partnered with Coke because the 900
billion this mission cost would have
bankrupted the government. The
SinoJordanian Alliance knows the truth
as well as we do. They hope to reach
Alpha Prime first - And if they do,
I guarantee you, they will not share
the Dimondium with Western Demons like
us. our crops will wither. We will be
left to die."|speech
259|WEST|"...Captain Daniels doesn't have the
flu, does he sir?"|speech
260|GENERAL|"Daniels was murdered in his apartment
last night. The flu story is a cover
we fed the press."|speech
261|WEST|Dan was a good pilot. A good man.|speech
262|GENERAL|"Your rescue stunt over Mars was
foolhardy. Explain yourself, Major."|speech
263|WEST|I had a friend in trouble.|speech
264|GENERAL|"You endangered a one billion dollar
spacecraft, disobeyed a direct order
because of a friend?"|speech
265|WEST|Yes sir. And I'd do it again. Sir.|speech
266|JOHN|"He'll do.
(stepping forward)"|speech
267|GENERAL|"Congratulations Major, you're the new
pilot of the Jupiter mission."|speech
268||CHAPTER 5: Dr. Smith|stage direction
269||EXT.-DESERT-DAY|location
